External ID,default_code,Article/Nom,Lieu/Nom de l'emplacement,lot_name,Lot/numéro de série/Date de péremption,quantity,Unité de mesure/Nom affiché,Coût unitaire
__export__.stock_quant_7209503_56cb9588,10000778,LETIFEND 10x1d + SOLVANT,QZ01D2,10000143,2026-05-31 02:00:00,3.00,Unité,323.85
__export__.stock_quant_7209676_25791d48,5292125,VACUTAINER AIG DOUBLE 21Gx25mm (x100),M.43.09.C.07,3024185,2028-02-28 01:00:00,2.00,boîte,7.26
__export__.stock_quant_7209979_ee4a3c0f,10005091,CENTRIFUGEUSE NAHITA MINIFUGE,"CALADRIUS VET SRL, Jérôme NGO",,,1.00,Unité,314.73
__export__.stock_quant_7210635_d298b1d3,10009213,KD + MOBILITY CANIN 12x370GR POULET,AB30A1,310525,2025-05-31 02:00:00,15.00,plateau,28.94
__export__.stock_quant_7211832_7d47c6aa,10004679,"VIS INTERFERENCE NOVETECH 3,0x11mm gris",EOC192,,,3.00,Unité,17.00
__export__.stock_quant_7212441_4dd599d5,8345419,BODY MALE XL,M.40.01.G.03,,,5.00,Unité,16.05
__export__.stock_quant_7212488_50917991,5012520,"PINCE MOSQUITO 1:2 12,5cm DROITE HEBU",M.11.04.D.03,,,4.00,Unité,15.53
__export__.stock_quant_7213611_74dfab6f,5791571,ECHOGRAPHE RURAL : COUVERCLE BATTERIE,SC01B6,,,2.00,Unité,4.46
__export__.stock_quant_7213612_247d9425,10001495,ECHOGRAPHE RURAL RKU : KEYBOARD,SA00V0,,,2.00,Unité,60.19
__export__.stock_quant_7214205_84284a26,5969000,TWYDIL STOMACARE 30SER,M.50.08.B.01,344577,2024-11-30 01:00:00,3.00,boîte,98.74
__export__.stock_quant_7214207_454bc83f,4634434,TWYDIL HIPPACAN + C 10x50GR,M.42.03.D.05,144378,2026-09-30 02:00:00,1.00,boîte,39.76
__export__.stock_quant_7214209_6acc1c9b,8250629,TWYDIL ELECTROLYTE 10 SERINGUES,M.34.05.C.04,394678,2026-01-31 01:00:00,4.00,Unité,34.00
__export__.stock_quant_7214369_ea9a01db,10005361,BISCUITS POUR CHIEN CARNILOVE CRUNCHY SNACK WILD BOAR & ROSEHIPS CONTENANCE : 200 G,AE29B2,310824,2024-08-31 02:00:00,3.00,sac,1.95
__export__.stock_quant_7214559_97de13ae,10008200,ANIMAL SAVEUR CHIEN EN CROISSANCE 10KG  ,AH03R2,301124,2024-11-30 01:00:00,4.00,sac,30.06
__export__.stock_quant_7214617_69de182c,5043552,CATHETER VERSATUS-W 22Gx1 bleu,Sortie,1110953,2026-08-31 02:00:00,234.00,Unité,0.46
__export__.stock_quant_7214628_6a583a78,6980979,ARA 3000 BETA 30x 5ml,QB03B3,625777,2024-02-28 01:00:00,1.00,Unité,434.40
__export__.stock_quant_7214650_e0f882c8,2023772,SUPREME SCIENCE COBAYE 3KG,AH14C1,310125,2025-01-31 01:00:00,1.00,sac,11.36
__export__.stock_quant_7214655_c9b3e3fa,10007796,RECHAUFFEUR DE PERFUSION ALCYON,M.41.10.C.03,,,4.00,Unité,97.95
__export__.stock_quant_7214678_6bea5ec6,3265659,VIRBAC HPM DOG JUNIOR SPECIAL LARGE 3KG,AI17B6,280224,2024-02-28 01:00:00,3.00,sac,14.09
__export__.stock_quant_7214857_6b42a9d2,5118511,"COMPRESSE GAZIN NON STERIL  FIL RADIO OPAQUE 7,5x7,5cm (x100)",M.51.06.D.04,22521W0001,2027-12-25 01:00:00,18.00,sac,5.51
__export__.stock_quant_7214900_cd0d34fd,6350323,COLOSTRUM BOLI 24x8GR,M.45.03.C.07,4D22,2025-04-04 02:00:00,2.00,Unité,31.25
__export__.stock_quant_7214996_87fa658a,5270259,"TROVET RRD CHIEN 12,5KG",AI22R4,301124,2024-11-30 01:00:00,8.00,sac,55.94
__export__.stock_quant_7215321_2749a137,8270021,AGRAFE FLESSA BOULE PLASTIQUE,M.42.01.C.05,,,5.00,Unité,0.85
__export__.stock_quant_7215367_2d887325,8031224,"SONDE ALIMENTAIRE STOMACALE 4,7mm x 80cm CH14 vert",M.35.01.R.03,193819,2024-08-31 02:00:00,68.00,Unité,0.38
__export__.stock_quant_7215369_4fbf8385,8053007,CATHETER OPTIVA 2-W+P 22Gx25mm BLEU,M.02.00.A.08,4318120,2027-11-14 01:00:00,1.00,blister,-0.06
__export__.stock_quant_7215529_707bf016,5621160,CISEAUX METZENBAUM DROITS 14cm TC,M.39.03.C.07,,,1.00,Unité,15.00
__export__.stock_quant_7215578_e9fd38da,10008750,"ALTUBE SONDE ENDOTRACHEALE AVEC BALLON COURBE 7,5mm",M.55.06.B.02,22352,2028-01-31 01:00:00,9.00,Unité,0.65
__export__.stock_quant_7215580_d1d8c133,10008752,"ALTUBE SONDE ENDOTRACHEALE AVEC BALLON COURBE 8,5mm",M.47.08.B.03,22352,2028-01-31 01:00:00,36.00,Unité,0.65
__export__.stock_quant_7215583_bd1afe7b,10008754,"ALTUBE SONDE ENDOTRACHEALE AVEC BALLON COURBE 9,5mm",M.06.06.C.05,22352,2028-01-31 01:00:00,20.00,Unité,0.65
__export__.stock_quant_7215630_3cbbb8d1,5350330,ROBINET CODITANE 25 L,M.39.06.B.01,,,7.00,Unité,0.00
__export__.stock_quant_7218440_34738293,5091156,CCL LIGATURE 80LBx800mm + AIGUILLE 45mm + DOULLE 12mm,M.51.01.B.05,220808,2027-07-31 02:00:00,9.00,Unité,5.51
__export__.stock_quant_7218892_0df8e689,10005123,GANT D'EXAMEN ALC LATEX NON POUDRE M (x100),AG06S1,211121916LCZA,2026-02-28 01:00:00,350.00,boîte,6.98
__export__.stock_quant_7219487_f402ff7d,3280757,KETO BOVISAL 610GR,A_DETRUIRE,1833,2023-09-30 02:00:00,4.00,Unité,9.20
__export__.stock_quant_7219763_e5f4af14,5036989,RISPOVAL INTRANASAL APPLICATEURS (5),QD05C5,,,6.00,Unité,4.71
__export__.stock_quant_7220150_ad90fc76,5158548,SMI SURGICRYL 910 USP6 EP8 150cm 48C1/2 HRT48 (x12),M.53.01.C.07,220601,2027-05-31 02:00:00,5.00,boîte,43.50
__export__.stock_quant_7220540_99877afe,7764036,CARDOPHYT 300ML,M.40.07.B.03,30923E12,2025-05-11 02:00:00,3.00,Unité,10.61
__export__.stock_quant_7220552_b472dd42,7764073,ACAPHYT GEL 200GR/,M.35.05.E.04,46023H03,2025-08-02 02:00:00,8.00,Unité,14.38
__export__.stock_quant_7220679_5877d65f,10001802,KENOCOX 1L ,M.47.01.E.01,0272249746,2025-01-31 01:00:00,1.00,Unité,19.70
__export__.stock_quant_7220804_87cb443c,10005175,CENTRIFUGEUSE DIGITALE MONO ROTOR 6x15ML ,"CALADRIUS VET SRL, Jérôme NGO",,,1.00,Unité,219.38
__export__.stock_quant_7220953_437499ef,5165011,CAT-I-NOIR,M.45.05.B.03,,,5.00,Unité,1.88
__export__.stock_quant_7221014_f1e901c1,10004245,"CANINE MATURE SENIOR VITALITY SMALL & MINI 1,5KG",AI06C5,280225,2025-02-28 01:00:00,6.00,sac,9.72
__export__.stock_quant_7221334_1d71cba0,8375716,TTA CAGE TITANE 12x22mm      1101,EOA197,,,2.00,Unité,39.22
__export__.stock_quant_7221338_019fc894,8376012,TTA PLAQUE TITANE 5T      1099,EOA107,,,5.00,Unité,10.86
__export__.stock_quant_7221829_3679fea9,3256294,BOVELA  5d 10ml,QA04D3,2410094AJ,2024-06-03 02:00:00,18.00,Unité,30.92
__export__.stock_quant_7222376_8f3e5393,10006058,MINI STERILISED CONTENANCE : 8 KG,AC30A6,311224,2024-12-31 01:00:00,5.00,Unité,33.26
__export__.stock_quant_7222377_5a782085,10005987,"STERILISED +7 CONTENANCE : 3,5 KG",AB05A7,311224,2024-12-31 01:00:00,2.00,Unité,21.75
__export__.stock_quant_7223626_d57ab5ef,8202341,FASOL LIQUIDE FLOTTAISON 1L,M.54.07.D.01,313755,2026-04-17 02:00:00,2.00,Unité,10.19
__export__.stock_quant_7225054_26133e7f,5164521,"SANIMED CAT SENIOR 1,5KG",AI03B2,310524,2024-05-31 02:00:00,9.00,sac,7.85
__export__.stock_quant_7225205_b65f76c2,10004416,STENOROL CRYPTO 1L,M.55.10.D.03,22052028005,2024-05-31 02:00:00,10.00,Unité,42.86
__export__.stock_quant_7225238_74361b8e,8445994,BOULE DE CALIBRATION RADIO 25mm,M.52.03.E.04,,,3.00,Unité,-33.82
__export__.stock_quant_7225379_8f5c6f4c,10006088,MAXI BREED LABRADOR RETRIEVER STERILISED ADULT CONTENANCE : 12 KG,AA30A2,311223,2023-12-31 01:00:00,3.00,Unité,41.05
__export__.stock_quant_7225826_60225a2d,5276000,IM3 LAMPE A POLYMERISER L6000,M.49.07.G.03,,,1.00,Unité,207.60
__export__.stock_quant_7226203_cf97b5a1,10007708,JACKETZ MEDICAL BODY SUIT CHIEN S VERT,M.38.12.C.01,,,14.00,Unité,9.63
__export__.stock_quant_7226371_9bd5cf58,2433829,CLAVASEPTIN 500MG 10CP,M.34.09.C.03,2C2231E,2025-06-07 02:00:00,66.00,Unité,16.37
__export__.stock_quant_7227149_3c57833b,8292775,"PETFLEX 10cm (4inch) 4,5m PATTES",M.03.04.E.04,,,1.00,Unité,1.33
__export__.stock_quant_7230082_f38ed0c9,1046350,SURCHAUSSURE UU POLYET  (x100),M.42.10.R.01,,,40.00,sac,2.52
__export__.stock_quant_7230201_c9097cdd,10004132,ACHIR BLOUSE DE CHIRURGIE SMMS STANDARD XL,M.60.07.S.01,22352,2028-02-28 01:00:00,450.00,Unité,2.65
__export__.stock_quant_7230604_74130d58,10000574,ANIBIDIOL NATURE 8 PLUS 30 SACHETS,M.32.07.B.06,302005,2026-05-31 02:00:00,62.00,Unité,-3.68
__export__.stock_quant_7230606_3157f5f4,3280948,EFFITIX 402mg/3600mg 40/60KG 4pip,M.37.01.R.05,8UDCA,2025-06-30 02:00:00,8.00,Unité,20.80
__export__.stock_quant_7230927_e99d014f,8218106,ANNEAU ANTI TETE MULLER MM ORANGE,M.42.01.B.07,,,9.00,Unité,2.65
__export__.stock_quant_7231315_0586734f,5120024,BACKHOME LECTEUR COMPACT MAX,EXB200,02CC1117023,2040-12-31 01:00:00,1.00,Unité,295.32
__export__.stock_quant_7231548_42e3c56e,5013017,PINCE A CESARIENNE SANS MORS DEMONTABLE,M.11.04.E.09,,,1.00,Unité,27.83
__export__.stock_quant_7231637_0566f516,10009246,CD CANIN 10KG MULTICARE POULET ,AH04A1,280225,2025-02-28 01:00:00,8.00,sac,44.91
__export__.stock_quant_7231665_b677777d,5016540,"SMI SURGICRYL MONOFAST USP0 EP3,5 75cm 40C3/8 DS40 INCO (x12)",M.44.05.B.04,230504,2028-04-30 02:00:00,1.00,boîte,22.03
__export__.stock_quant_7231685_71fd77a2,10006088,MAXI BREED LABRADOR RETRIEVER STERILISED ADULT CONTENANCE : 12 KG,AD06A2,310524,2024-05-31 00:00:00,2.00,Unité,41.05
__export__.stock_quant_7231809_d83a3744,10000153,"OBC5350 4,5KG",RETOUR_FOURNISSEUR_ALI,300924,2024-09-30 02:00:00,0.00,sac,24.96
__export__.stock_quant_7231829_c5db09f3,10000854,"ORIJEN DOG WHOLE PREY FIT & TRIM 11,4KG ",RETOUR_FOURNISSEUR_ALI,301124,2024-11-30 01:00:00,1.00,sac,54.21
__export__.stock_quant_7231847_99883bb0,5810560,DERM DEFENSE CANIN 12KG,RETOUR_FOURNISSEUR_ALI,301124,2024-11-30 01:00:00,1.00,sac,57.04
__export__.stock_quant_7231864_46429026,10008541,VETESSENTIALS CANINE ADULT 1+ MULTI BENEFIT+DENTAL MEDIUM/LARGE 13KG POULET,RETOUR_FOURNISSEUR_ALI,310125,2025-01-31 01:00:00,1.00,sac,46.65
__export__.stock_quant_7231892_1dda91cd,10000945,FELINE KITTEN 7KG POULET,RETOUR_FOURNISSEUR_ALI,310524,2024-10-31 01:00:00,1.00,sac,42.02
__export__.stock_quant_7231895_f328bd32,6828887,ZD BIOME CANIN 3KG,RETOUR_FOURNISSEUR_ALI,301124,2024-11-30 01:00:00,1.00,sac,25.01
__export__.stock_quant_7231899_ca03323c,10007399,CD FELIN STRESS 3KG,RETOUR_FOURNISSEUR_ALI,280225,2025-02-28 01:00:00,1.00,sac,24.72
__export__.stock_quant_7231900_f8f07290,3287158,METABOLIC + MOBILITY CANIN 12KG,RETOUR_FOURNISSEUR_ALI,280225,2025-02-28 01:00:00,1.00,sac,67.14
__export__.stock_quant_7231908_024b4740,5826139,JD CANIN REDUCED CALORIE 12KG,RETOUR_FOURNISSEUR_ALI,310324,2024-03-31 01:00:00,1.00,sac,57.33
__export__.stock_quant_7231911_e1930d3a,3265782,VIRBAC HPM DOG ADULT NEUT LARGE&MED 12KG,RETOUR_FOURNISSEUR_ALI,311024,2024-10-31 01:00:00,1.00,sac,39.29
__export__.stock_quant_7231912_f0100008,3265535,"VIRBAC HPM DOG SENIOR NEU SMALL&TOY 1,5K",RETOUR_FOURNISSEUR_ALI,310524,2024-05-31 02:00:00,3.00,sac,9.24
__export__.stock_quant_7231916_3e72da5c,3265568,VIRBAC HPM DOG BABY LARGE&MEDIUM 3KG,RETOUR_FOURNISSEUR_ALI,300624,2024-06-30 02:00:00,1.00,sac,13.90
__export__.stock_quant_7231929_4d77595e,3563004,VIRBAC HPM DOG UROLOGY U1 12KG,RETOUR_FOURNISSEUR_ALI,310724,2024-07-31 02:00:00,1.00,sac,54.47
__export__.stock_quant_7231950_83260267,3265725,VIRBAC HPM DOG ADULT LARGE&MEDIUM  16KG,RETOUR_FOURNISSEUR_ALI,300924,2024-09-30 02:00:00,9.00,sac,47.78
__export__.stock_quant_7231965_33cba16b,3562899,VIRBAC HPM DOG JOINT&MOBILITY J1 12KG,RETOUR_FOURNISSEUR_ALI,310724,2024-07-31 02:00:00,1.00,sac,53.54
__export__.stock_quant_7231967_82fed1b7,3562964,VIRBAC HPM DOG DERMA SUPPORT D1 12KG,RETOUR_FOURNISSEUR_ALI,310824,2024-08-31 02:00:00,1.00,sac,54.20
__export__.stock_quant_7231972_f09638d0,10007317,ID STRESS CANIN MINI 6KG,RETOUR_FOURNISSEUR_ALI,310125,2025-01-31 01:00:00,1.00,sac,36.78
__export__.stock_quant_7231990_bb2551ee,5822099,METABOLIC CANIN 12KG,RETOUR_FOURNISSEUR_ALI,280225,2025-02-28 01:00:00,2.00,sac,69.55
__export__.stock_quant_7231995_e01c4dd0,3265287,"VIRBAC HPM CAT ADULT NEUTERED 1,5KG",RETOUR_FOURNISSEUR_ALI,310524,2024-05-31 02:00:00,1.00,sac,11.98
__export__.stock_quant_7231996_056bdc73,10008596,VETESSENTIALS CANINE ADULT 1+ MULTI-BENEFIT+DENTAL SMALL&MINI 7KG POULET ,RETOUR_FOURNISSEUR_ALI,310125,2025-01-31 01:00:00,1.00,sac,31.00
__export__.stock_quant_7232281_ce513e75,8259801,FLORE PROCESS CHIEN/CHAT PATE 10ML,M.44.07.D.02,42604,2024-03-07 01:00:00,4.00,Unité,-1.94
__export__.stock_quant_7232283_31b6aaba,8259819,GERMINIBE POUDRE 500GR RUMINANTS,M.37.09.C.05,46321,2025-03-15 01:00:00,2.00,Unité,6.78
__export__.stock_quant_7232284_27939320,8259819,GERMINIBE POUDRE 500GR RUMINANTS,M.38.06.R.05,46321,2025-03-15 01:00:00,4.00,Unité,6.78
__export__.stock_quant_7233215_007d2aa4,10009155,GASTRO INTESTINAL BIOME CHIEN 12x370GR,AB15B2,310325,2025-03-31 02:00:00,4.00,plateau,31.42
__export__.stock_quant_7233581_f7b243b9,10006234,FRIANDISES POUR CHAT VITAKRAFT CAT-STICK MINI A LA DINDE ET A L'AGNEAU CONTENANCE : 3 PIECES DE 6 G,AG01B6B,311024,2024-10-31 01:00:00,17.00,Unité,-0.35
__export__.stock_quant_7233605_0db6b0a3,10000926,BROSSE PR NETTOYAGE INSTRUMENTS ACIER,EOG176,,,12.00,Unité,5.52
__export__.stock_quant_7234268_5cf44a35,7764031,HARPAGOPHYTUM 100% 1KG PHYTOVET,A_DETRUIRE,60223F23,2025-06-22 02:00:00,1.00,Unité,33.48
__export__.stock_quant_7235703_728b7ec6,0384511,PREVENDER GRAND CHIEN,PROBLEME_QUALITE,7Z2RA,2023-09-30 02:00:00,5.00,Unité,15.35
__export__.stock_quant_7235890_385dd9cb,5280409,SANODOR EQUINE DERMA PROTECT 500ml SPRAY,M.52.06.D.05,,,11.00,Unité,11.18
__export__.stock_quant_7236418_c43935ba,7644137,"CATHETER EQUIN 14G 2,1x90mm 1403",M.51.03.R.01,080301,2025-02-28 01:00:00,30.00,Unité,9.38
__export__.stock_quant_7236419_540014e8,7628457,"CATHETER EQUIN 14G 2,1x130mm 1411",M.42.07.R.04,C3071801,2025-01-31 01:00:00,30.00,Unité,12.23
__export__.stock_quant_7236570_1afbe50d,10007821,SPRAY CONTACT ECG SIGNA SPRAY PARKER 250ml,M.55.01.E.01,C0223003,2027-02-06 01:00:00,7.00,Unité,3.70
__export__.stock_quant_7236575_649ef768,5650555,SACHET ADHE AUTOC 300x370 SEALEASY x200,M.46.08.B.01,,,1.00,Unité,40.60
__export__.stock_quant_7236725_59502778,8214255,IM3 ELEVATEUR PERIOSTEAL PT CHIEN D2005,EOA132,,,2.00,Unité,18.52
__export__.stock_quant_7236746_dd8e447e,10004807,IM3 BOUTON VIDANGE COMPRESSEUR I0450A,SD01C2,,,4.00,Unité,3.59
__export__.stock_quant_7237315_73705ead,10004861,BIMOXYL LA 150MG/ML 250ML,A_DETRUIRE,LG1A203C,2023-12-31 01:00:00,1.00,Unité,10.00
__export__.stock_quant_7238133_0619fc29,6355030,CUPULE A POLIR SUR TIGE UUx144,M.42.03.B.03,,,2.00,Unité,32.10
__export__.stock_quant_7238157_0558bbe3,5392766,"CELLONA OUATE SYNTHE 15cmx2,7m",M.02.01.D.04,,,5.00,Unité,1.53
__export__.stock_quant_7238261_6434eb0d,5301135,"GANT STERILE SEMPERMED SUPREME LATEX NON POUDRE  6,5 (x 50 paires)",M.40.10.R.04,23P0375,2026-04-30 02:00:00,24.00,boîte,30.83
__export__.stock_quant_7238754_ae919ad1,5164536,"SANIMED DOG SENIOR 12,5KG",RETOUR_FOURNISSEUR_ALI,310824,2024-05-31 02:00:00,0.00,sac,34.86
__export__.stock_quant_7238760_73bc393e,8206310,"MICROTUBE MICROVETTE HEPA LITH ORANGE 0,3ml (x100)",M.53.01.B.04,3070221,2026-01-31 01:00:00,1.00,sac,48.26
__export__.stock_quant_7238826_5b1be387,10001689,BLOUSE CHEROKEE 2 POCHES SHOCKING PINK S,M.07.02.D.02,,,2.00,Unité,13.50
__export__.stock_quant_7238884_32c5d983,10007847,"LITIERE CATS BEST ORIGINAL 4,3KG (10L)",AH07A4,,,12.00,sac,6.10
__export__.stock_quant_7238903_20a78bf0,8049520,TABLE CONSULT FIXE INOX 125x60x90cm,EXP000,,,1.00,Unité,417.80
__export__.stock_quant_7238913_60b951a4,6775630,"CLIK POUR-ON 2,2 L OVINS",M.36.10.R.03,28267,2027-10-31 02:00:00,3.00,Unité,141.04
__export__.stock_quant_7238984_9b2a86cf,3004413,FELINE ADULT 12x85GR POUCH SELECTION,AE01A1,301124,2024-11-30 01:00:00,45.00,boîte,9.66
__export__.stock_quant_7239475_61a3c3e2,10008037,"PVD CAT NF ADVANCED CARE 1,5KG",RETOUR_FOURNISSEUR_ALI,311023,2023-10-31 01:00:00,1.00,Unité,10.95
__export__.stock_quant_7240320_cdd0c50c,10001029,"ACANA DOG HERITAGE SPORT & AGILITY 11,4KG   ",RETOUR_FOURNISSEUR_ALI,300923,2023-09-30 02:00:00,2.00,sac,41.94
__export__.stock_quant_7241410_ca0d5b92,6030001,VETASSURE FILTRE BACTERIOLOGIQUE,SB01B4,,,11.00,Unité,12.00
__export__.stock_quant_7242191_8497b569,10005018,PREFERENCE CHIEN SPORTIF 10KG,RETOUR_FOURNISSEUR_ALI,311023,2023-10-31 01:00:00,4.00,sac,19.04
__export__.stock_quant_7243417_b6dccbb8,5270246,"TROVET MXF CHIEN 12,5KG",AI18R4,311024,2024-10-31 01:00:00,6.00,sac,34.52
__export__.stock_quant_7244303_db6d45b7,6962823,ORAMEC OVIN SOLUTION ORALE 1 L,M.43.05.D.07,717432,2025-05-31 02:00:00,2.00,Unité,30.66
__export__.stock_quant_7244527_4d595eba,5640990,OPTION CK TAPIS NOIR POUR PLATEAU CREUX,PE07B6,,,1.00,Unité,27.60
__export__.stock_quant_7244811_9c090dbd,5192007,REDPLEX BOOSTER SERINGUE 60ml AUDEVARD,M.41.07.D.03,F2226902,2024-09-30 02:00:00,7.00,Unité,6.26
__export__.stock_quant_7245155_91b02c2c,8014473,CINTRE PORTE TABLIER RX PLOMB,M.51.05.B.06,,,17.00,Unité,5.40
__export__.stock_quant_7245273_a55881ea,10004303,"SONDE ENDOTRACH TRANSP SANS BALLON 1,5mm",M.47.01.E.07,217318,2026-10-31 01:00:00,4.00,Unité,13.63
__export__.stock_quant_7245493_27b55b30,4455909,SOFCANIS FELIN SENIOR 60TABS,M.47.03.B.01,20,2024-12-31 01:00:00,1.00,Unité,7.71
__export__.stock_quant_7245596_3098aaf8,6731118,DEMETHYL 5ml,M.41.03.E.06,8U7M,2024-06-30 02:00:00,2.00,Unité,22.04
__export__.stock_quant_7245992_29247ff8,8044853,COUPE ONGLE CHIEN RONGEUR INOX 15cm,M.51.01.E.02,,,1.00,Unité,9.46
__export__.stock_quant_7247703_eed11ad9,5306902,"SONDE VESICALE UROLENE CHAT + MANDRIN 1,3mmx14cm (x12)",M.40.09.E.01,202206,2027-06-30 02:00:00,5.00,boîte,32.14
__export__.stock_quant_7247704_44e7f236,10000460,"SONDE VESICALE UROLENE CHAT EXTREMITE OVERTE + MANDRIN 1,3mmx14cm (x12)",M.43.05.D.05,202112,2026-12-31 01:00:00,4.00,boîte,31.53
__export__.stock_quant_7248388_e5f96870,10002364,PHYTOBIOVET SHAMPOO SANS RINCAGE BIO 200 ML,A_DETRUIRE,340709,2023-10-31 01:00:00,3.00,Unité,11.89
__export__.stock_quant_7248400_3581b3ce,5171995,PRO PLAN CAT STERILISED 24x85GR SAUMON,AY00R0,310725,2025-07-31 02:00:00,2.00,plateau,13.93
__export__.stock_quant_7248714_afbaf287,10007569,MILPRAZON CHEWABLE 4MG/10MG CHAT 2CP,M.42.07.B.02,H13896,2024-11-30 01:00:00,9.00,Unité,4.60
__export__.stock_quant_7248854_a4672fb0,8165010,MUSELIERE CHIEN NYLON MIKKI Nr 5 XL,M.46.07.C.07,,,3.00,Unité,6.89
__export__.stock_quant_7249300_a886d3eb,10004084,TROUSSE OTO / OPHTALMO VET LED DESK SEUL,EXB300,,,4.00,set de 2 boîtes,515.91
__export__.stock_quant_7249303_cb0cc1d1,10003914,LAME MILLER LED VET GAUCHE 132MMX13MM T2,M.46.03.G.02,,,2.00,Unité,68.04
__export__.stock_quant_7249328_6d436402,10004911,"CATHETER BD INSYTE 14Gx1 3/4 (2,1x45mm)",M.51.09.D.04,2140235,2027-05-31 02:00:00,190.00,Unité,1.26
__export__.stock_quant_7249550_cf6ee7ac,5184653,CAGE GULLIVER 3 61x40x38cm,AK07B3,,,7.00,Unité,14.93
__export__.stock_quant_7249811_9a5e84b6,10002310,INMEVA 1x25d,QB03D3,068M3,2026-04-19 02:00:00,2.00,boîte,29.07
__export__.stock_quant_7249813_003f9969,10007363,INMEVA 1x125d,QA08A1,85W01,2025-05-23 02:00:00,3.00,Unité,141.75
__export__.stock_quant_7250557_2c74bce9,10000676,VEGGIEDENT ZEN S (5-10KG),M.44.00.C.03,C122150,2024-08-31 02:00:00,5.00,Unité,-1.04
__export__.stock_quant_7250561_b8372f08,5120024,BACKHOME LECTEUR COMPACT MAX,EXB200,02CC1117025,2025-04-30 02:00:00,1.00,Unité,295.32
__export__.stock_quant_7250590_7ee4486b,3033123,CYCLOSPRAY INVERTED 200ML,M.62.01.A.02,2303868,2026-03-31 02:00:00,118.00,Unité,-0.64
__export__.stock_quant_7250644_00d5362c,1435981,ADVANTAGE 400 CHIEN + DE 25kg 4X4ML,M.44.00.C.06,KV03N8L,2026-09-30 02:00:00,103.00,Unité,17.68
__export__.stock_quant_7250720_2a44399b,5206250,IM3 PIECE A MAIN 4:1 DROIT L6250,EOH125,,,1.00,Unité,168.10
__export__.stock_quant_7250820_80a669f4,5244044,TABLE CK CISEAUX MST2200 BASIC PLAT,AK01D2,,,1.00,Unité,"1,273.63"
__export__.stock_quant_7250822_b8926aa4,8010423,ETHILON II USP3/0 EP2 NOIR 19C3/8 FS-2 F2415H,EXA500,SGBHLZ,2027-05-31 02:00:00,2.00,Unité,2.31
__export__.stock_quant_7250823_cd89139f,5140519,VICRYL+ USP1 EP4 36C1/2 VCP519H,EXA500,TDBCBSW0,2026-03-31 02:00:00,48.00,Unité,5.99
__export__.stock_quant_7250904_a6cfbc57,10007961,CATHETER VENOCAN PLUS-W 24Gx19mm JAUNE (x50),M.54.03.D.04,20220707,2025-07-06 02:00:00,1.00,boîte,35.64
__export__.stock_quant_7250905_65a6bde7,10007961,CATHETER VENOCAN PLUS-W 24Gx19mm JAUNE (x50),M.54.03.D.04,20220621,2025-06-20 02:00:00,3.00,boîte,35.64
__export__.stock_quant_7250917_d314dd98,10008655,BUSTER BODY SLEEVES PATTES AVANTS XL,M.04.05.R.04,,,2.00,Unité,10.80
__export__.stock_quant_7250918_f73d5066,10008656,BUSTER BODY SLEEVES PATTES AVANTS XXL,M.40.07.D.05,,,2.00,Unité,10.80
__export__.stock_quant_7250923_ca72d592,8292806,MUSELIERE CHIEN NYLON BUSTER Nr 0,M.02.02.D.04,,,19.00,Unité,2.35
__export__.stock_quant_7250967_61282f4c,8010481,ETHILON II USP1 EP4 30C3/8 F2440H (ancien F3233),EXA600,SPBAHR,2027-11-30 01:00:00,42.00,Unité,2.37
__export__.stock_quant_7251091_4fd794c4,8375745,TTA CAGE TITANE  6x16mm        1624,EOA112,,,7.00,Unité,30.56
__export__.stock_quant_7251092_e6811250,8375751,TTA CAGE TITANE  6x19mm        1625,EOA191,,,3.00,Unité,30.49
__export__.stock_quant_7251095_fb223051,8200230,"PAX MECHE VERROUILLEE 1,7mm 7008",EOB201,,,1.00,Unité,19.76
__export__.stock_quant_7251099_b942ea67,8375857,TTA FOURCHE TITANE 6 DENTS         1612,EOA120,,,3.00,Unité,17.37
__export__.stock_quant_7251156_d0e289f5,10004050,TETE FINOFF TRANSILLUMINATEUR,M.43.05.D.02,,,1.00,Unité,44.52
__export__.stock_quant_7252169_e5a3a7ab,5273461,"SONDE VESICALE CHAT BUSTER 1,3mmx13cm (x12)",M.38.01.E.01,20221106,2025-11-05 01:00:00,20.00,BOITE DE 12,22.67
__export__.stock_quant_7252185_99ea105a,10009263,REHAB ORTHESE CARPAL PROTECTOR 3XS,M.08.01.E.02,,,1.00,Unité,12.60
__export__.stock_quant_7252186_c9e463db,10009262,REHAB ORTHESE CARPAL PROTECTOR 2XS,M.08.04.C.05,,,1.00,Unité,12.60
__export__.stock_quant_7252187_f8d94ddf,10009261,REHAB ORTHESE CARPAL PROTECTOR XS,M.08.02.D.01,,,1.00,Unité,12.61
__export__.stock_quant_7252449_cd067b8c,5148502,COLLECTEUR AIGUILLES 2L SHARPS,M.56.05.D.04,,,2.00,Unité,3.26
__export__.stock_quant_7252462_8976f3c3,8207999,"SONDE LACRYMALE STERILE UU 0,76mm x 32mm",M.42.07.G.02,4340566,2027-10-14 02:00:00,8.00,Unité,2.99
__export__.stock_quant_7252581_348e2167,5342111,PISTOLET VIRBAMEC INJECTABLE,M.13.02.C.07,,,1.00,Unité,15.61
