id,location_id/id,product_id/id,product_qty
__import__.stock_inventory_line_without_lot_8005735,__import__.location_loc_GE15G2,__import__.product_8005735,21
__import__.stock_inventory_line_without_lot_8005801,__import__.location_loc_GF24C1,__import__.product_8005801,1
__import__.stock_inventory_line_without_lot_8006858,__import__.location_loc_GD19C2,__import__.product_8006858,6
__import__.stock_inventory_line_without_lot_8006864,__import__.location_loc_GD28B4,__import__.product_8006864,20
__import__.stock_inventory_line_without_lot_8008403,__import__.location_loc_EXO100,__import__.product_8008403,0
__import__.stock_inventory_line_without_lot_8030503,__import__.location_loc_GC24C3,__import__.product_8030503,166
__import__.stock_inventory_line_without_lot_8030526,__import__.location_loc_GB26D4,__import__.product_8030526,443
__import__.stock_inventory_line_without_lot_8031419,__import__.location_loc_EXI600,__import__.product_8031419,27
__import__.stock_inventory_line_without_lot_8036865,__import__.location_loc_EOE172,__import__.product_8036865,2
__import__.stock_inventory_line_without_lot_8039912,__import__.location_loc_GK07A3,__import__.product_8039912,543
__import__.stock_inventory_line_without_lot_8058364,__import__.location_loc_GK11B6,__import__.product_8058364,167
__import__.stock_inventory_line_without_lot_8052060,__import__.location_loc_EXJ500,__import__.product_8052060,1
__import__.stock_inventory_line_without_lot_8052574,__import__.location_loc_EXJ500,__import__.product_8052574,1
__import__.stock_inventory_line_without_lot_8052893,__import__.location_loc_EXE600,__import__.product_8052893,1
__import__.stock_inventory_line_without_lot_8330056,__import__.location_loc_GD26E1,__import__.product_8330056,1
__import__.stock_inventory_line_without_lot_8292367,__import__.location_loc_QB05B1,__import__.product_8292367,1
__import__.stock_inventory_line_without_lot_8333876,__import__.location_loc_QB05D3,__import__.product_8333876,1
__import__.stock_inventory_line_without_lot_8030928,__import__.location_loc_EXD500,__import__.product_8030928,1
__import__.stock_inventory_line_without_lot_8001306,__import__.location_loc_EOC175,__import__.product_8001306,5
__import__.stock_inventory_line_without_lot_8014763,__import__.location_loc_EOG184,__import__.product_8014763,10
__import__.stock_inventory_line_without_lot_8410884,__import__.location_loc_EOG185,__import__.product_8410884,15
__import__.stock_inventory_line_without_lot_8410938,__import__.location_loc_EOA166,__import__.product_8410938,15
__import__.stock_inventory_line_without_lot_8410967,__import__.location_loc_EOA189,__import__.product_8410967,10
__import__.stock_inventory_line_without_lot_8031299,__import__.location_loc_EXF650,__import__.product_8031299,0
__import__.stock_inventory_line_without_lot_8031307,__import__.location_loc_EXE600,__import__.product_8031307,1
__import__.stock_inventory_line_without_lot_8031595,__import__.location_loc_EXI900,__import__.product_8031595,2
__import__.stock_inventory_line_without_lot_8031690,__import__.location_loc_EXJ500,__import__.product_8031690,9
__import__.stock_inventory_line_without_lot_8034317,__import__.location_loc_GG06C1,__import__.product_8034317,1
__import__.stock_inventory_line_without_lot_8038580,__import__.location_loc_AH07A1,__import__.product_8038580,79
__import__.stock_inventory_line_without_lot_8038924,__import__.location_loc_EZZ924,__import__.product_8038924,1
__import__.stock_inventory_line_without_lot_8038953,__import__.location_loc_EXP000,__import__.product_8038953,1
__import__.stock_inventory_line_without_lot_8039102,__import__.location_loc_EZZ102,__import__.product_8039102,50
__import__.stock_inventory_line_without_lot_8039119,__import__.location_loc_EZZ119,__import__.product_8039119,25
__import__.stock_inventory_line_without_lot_8043606,__import__.location_loc_GF31A3,__import__.product_8043606,41
__import__.stock_inventory_line_without_lot_8045611,__import__.location_loc_EXJ600,__import__.product_8045611,5
__import__.stock_inventory_line_without_lot_8053680,__import__.location_loc_GE16A4,__import__.product_8053680,99
__import__.stock_inventory_line_without_lot_8480034,__import__.location_loc_EXK800,__import__.product_8480034,3
__import__.stock_inventory_line_without_lot_8290687,__import__.location_loc_GE13E5,__import__.product_8290687,145
__import__.stock_inventory_line_without_lot_8021740,__import__.location_loc_EOF175,__import__.product_8021740,4
__import__.stock_inventory_line_without_lot_8070336,__import__.location_loc_EOD185,__import__.product_8070336,0
__import__.stock_inventory_line_without_lot_5905195,__import__.location_loc_EXP200,__import__.product_5905195,2
__import__.stock_inventory_line_without_lot_5958805,__import__.location_loc_EXP200,__import__.product_5958805,0
__import__.stock_inventory_line_without_lot_8482760,__import__.location_loc_EXQ100,__import__.product_8482760,1
__import__.stock_inventory_line_without_lot_8482783,__import__.location_loc_EXQ100,__import__.product_8482783,0
__import__.stock_inventory_line_without_lot_8040364,__import__.location_loc_EXD500,__import__.product_8040364,3
__import__.stock_inventory_line_without_lot_8431248,__import__.location_loc_EXL100,__import__.product_8431248,1
__import__.stock_inventory_line_without_lot_8332256,__import__.location_loc_EXF600,__import__.product_8332256,2
__import__.stock_inventory_line_without_lot_5082302,__import__.location_loc_EXE600,__import__.product_5082302,1
__import__.stock_inventory_line_without_lot_7838479,__import__.location_loc_EXP000,__import__.product_7838479,0
__import__.stock_inventory_line_without_lot_8427330,__import__.location_loc_EXK400,__import__.product_8427330,1
__import__.stock_inventory_line_without_lot_8427347,__import__.location_loc_EXI100,__import__.product_8427347,0
__import__.stock_inventory_line_without_lot_8429197,__import__.location_loc_GD32A4,__import__.product_8429197,0
__import__.stock_inventory_line_without_lot_8429180,__import__.location_loc_GD28C2,__import__.product_8429180,7
__import__.stock_inventory_line_without_lot_8459092,__import__.location_loc_GK13A4,__import__.product_8459092,77
__import__.stock_inventory_line_without_lot_8072683,__import__.location_loc_GL11B6,__import__.product_8072683,18
__import__.stock_inventory_line_without_lot_8072660,__import__.location_loc_AB04A3,__import__.product_8072660,131
__import__.stock_inventory_line_without_lot_8063951,__import__.location_loc_GK18B1,__import__.product_8063951,0
__import__.stock_inventory_line_without_lot_8063968,__import__.location_loc_GC03E2,__import__.product_8063968,0
__import__.stock_inventory_line_without_lot_8063974,__import__.location_loc_GK15D4,__import__.product_8063974,0
__import__.stock_inventory_line_without_lot_8066441,__import__.location_loc_GZZ409,__import__.product_8066441,2
__import__.stock_inventory_line_without_lot_8334054,__import__.location_loc_EOF203,__import__.product_8334054,0
__import__.stock_inventory_line_without_lot_8333014,__import__.location_loc_PK05A4,__import__.product_8333014,15
__import__.stock_inventory_line_without_lot_8333089,__import__.location_loc_GH33E3,__import__.product_8333089,0
__import__.stock_inventory_line_without_lot_8333095,__import__.location_loc_GE01E1,__import__.product_8333095,0
__import__.stock_inventory_line_without_lot_8333103,__import__.location_loc_GK16E2,__import__.product_8333103,1
__import__.stock_inventory_line_without_lot_8066435,__import__.location_loc_EXG300,__import__.product_8066435,0
__import__.stock_inventory_line_without_lot_7530563,__import__.location_loc_GA05B3,__import__.product_7530563,19
__import__.stock_inventory_line_without_lot_8335438,__import__.location_loc_GA07A2,__import__.product_8335438,11
__import__.stock_inventory_line_without_lot_8336231,__import__.location_loc_EXG200,__import__.product_8336231,0
__import__.stock_inventory_line_without_lot_5259777,__import__.location_loc_EOH181,__import__.product_5259777,0
__import__.stock_inventory_line_without_lot_8344526,__import__.location_loc_EOD193,__import__.product_8344526,13
__import__.stock_inventory_line_without_lot_8027205,__import__.location_loc_EXD200,__import__.product_8027205,0
__import__.stock_inventory_line_without_lot_8025531,__import__.location_loc_GF19D3,__import__.product_8025531,2
__import__.stock_inventory_line_without_lot_8019683,__import__.location_loc_EXS316,__import__.product_8019683,13
__import__.stock_inventory_line_without_lot_8019708,__import__.location_loc_EXO229,__import__.product_8019708,39
__import__.stock_inventory_line_without_lot_8019625,__import__.location_loc_EOE124,__import__.product_8019625,21
__import__.stock_inventory_line_without_lot_8019631,__import__.location_loc_EXO107,__import__.product_8019631,25
__import__.stock_inventory_line_without_lot_8019559,__import__.location_loc_EXN211,__import__.product_8019559,8
__import__.stock_inventory_line_without_lot_8019513,__import__.location_loc_EXN115,__import__.product_8019513,10
__import__.stock_inventory_line_without_lot_8020717,__import__.location_loc_EXN122,__import__.product_8020717,9
__import__.stock_inventory_line_without_lot_8020686,__import__.location_loc_EXN101,__import__.product_8020686,5
__import__.stock_inventory_line_without_lot_8020723,__import__.location_loc_EOI170,__import__.product_8020723,6
__import__.stock_inventory_line_without_lot_8021125,__import__.location_loc_EOF127,__import__.product_8021125,19
__import__.stock_inventory_line_without_lot_8021154,__import__.location_loc_EOF131,__import__.product_8021154,27
__import__.stock_inventory_line_without_lot_8036612,__import__.location_loc_EOF124,__import__.product_8036612,4
__import__.stock_inventory_line_without_lot_8019878,__import__.location_loc_EXO218,__import__.product_8019878,15
__import__.stock_inventory_line_without_lot_8037758,__import__.location_loc_EXN100,__import__.product_8037758,0
__import__.stock_inventory_line_without_lot_8019938,__import__.location_loc_EXR100,__import__.product_8019938,1
__import__.stock_inventory_line_without_lot_8063833,__import__.location_loc_EXS100,__import__.product_8063833,0
__import__.stock_inventory_line_without_lot_8020189,__import__.location_loc_EXD200,__import__.product_8020189,0
__import__.stock_inventory_line_without_lot_8036575,__import__.location_loc_EOF122,__import__.product_8036575,2
__import__.stock_inventory_line_without_lot_8020255,__import__.location_loc_EOE141,__import__.product_8020255,4
__import__.stock_inventory_line_without_lot_8032494,__import__.location_loc_EOD178,__import__.product_8032494,2
__import__.stock_inventory_line_without_lot_8023294,__import__.location_loc_EOF143,__import__.product_8023294,0
__import__.stock_inventory_line_without_lot_8023288,__import__.location_loc_EXQ100,__import__.product_8023288,0
__import__.stock_inventory_line_without_lot_8023584,__import__.location_loc_EOC114,__import__.product_8023584,6
__import__.stock_inventory_line_without_lot_8023526,__import__.location_loc_EOF151,__import__.product_8023526,6
__import__.stock_inventory_line_without_lot_8023615,__import__.location_loc_EXO100,__import__.product_8023615,1
__import__.stock_inventory_line_without_lot_8019424,__import__.location_loc_EXS210,__import__.product_8019424,63
__import__.stock_inventory_line_without_lot_8021987,__import__.location_loc_EOI127,__import__.product_8021987,1
__import__.stock_inventory_line_without_lot_8020350,__import__.location_loc_EZZ350,__import__.product_8020350,0
__import__.stock_inventory_line_without_lot_8047461,__import__.location_loc_EXQ100,__import__.product_8047461,1
__import__.stock_inventory_line_without_lot_8048940,__import__.location_loc_EXG200,__import__.product_8048940,1
__import__.stock_inventory_line_without_lot_8430792,__import__.location_loc_EOE153,__import__.product_8430792,2
__import__.stock_inventory_line_without_lot_8430800,__import__.location_loc_EXQ101,__import__.product_8430800,1
__import__.stock_inventory_line_without_lot_8020410,__import__.location_loc_EXH500,__import__.product_8020410,0
__import__.stock_inventory_line_without_lot_8014734,__import__.location_loc_EXQ100,__import__.product_8014734,0
__import__.stock_inventory_line_without_lot_8333764,__import__.location_loc_GD22B6,__import__.product_8333764,5
__import__.stock_inventory_line_without_lot_8075210,__import__.location_loc_EXT421,__import__.product_8075210,145
__import__.stock_inventory_line_without_lot_8075227,__import__.location_loc_EXJ100,__import__.product_8075227,184
__import__.stock_inventory_line_without_lot_8075233,__import__.location_loc_EXT322,__import__.product_8075233,60
__import__.stock_inventory_line_without_lot_8062532,__import__.location_loc_EXB200,__import__.product_8062532,0
__import__.stock_inventory_line_without_lot_8014473,__import__.location_loc_EXP000,__import__.product_8014473,2
