id,name,usage,kind,zone,corridor,shelf,height,box,location_id/id,barcode_picking_type_id/id,bin_checksum_1,bin_checksum_2,picking_zone_id/id
"__setup__.stock_location_AB14T4","AB14T4",internal,reserve,A,"B","14","T","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","15","15","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15R1","AB15R1",internal,reserve,A,"B","15","R","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","43","43","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15R2","AB15R2",internal,reserve,A,"B","15","R","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","35","35","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15R3","AB15R3",internal,reserve,A,"B","15","R","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","03","03","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15R4","AB15R4",internal,reserve,A,"B","15","R","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","69","69","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15S1","AB15S1",internal,reserve,A,"B","15","S","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","90","90","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15S2","AB15S2",internal,reserve,A,"B","15","S","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","93","93","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15S3","AB15S3",internal,reserve,A,"B","15","S","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","59","59","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15S4","AB15S4",internal,reserve,A,"B","15","S","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","63","63","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15T1","AB15T1",internal,reserve,A,"B","15","T","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","99","99","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15T2","AB15T2",internal,reserve,A,"B","15","T","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","56","56","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15T3","AB15T3",internal,reserve,A,"B","15","T","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","26","26","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB15T4","AB15T4",internal,reserve,A,"B","15","T","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","16","16","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16R1","AB16R1",internal,reserve,A,"B","16","R","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","58","58","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16R2","AB16R2",internal,reserve,A,"B","16","R","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","50","50","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16R3","AB16R3",internal,reserve,A,"B","16","R","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","83","83","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16R4","AB16R4",internal,reserve,A,"B","16","R","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","24","24","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16S1","AB16S1",internal,reserve,A,"B","16","S","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","53","53","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16S2","AB16S2",internal,reserve,A,"B","16","S","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","78","78","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16S3","AB16S3",internal,reserve,A,"B","16","S","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","46","46","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16S4","AB16S4",internal,reserve,A,"B","16","S","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","20","20","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16T1","AB16T1",internal,reserve,A,"B","16","T","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","76","76","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16T2","AB16T2",internal,reserve,A,"B","16","T","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","65","65","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16T3","AB16T3",internal,reserve,A,"B","16","T","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","37","37","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB16T4","AB16T4",internal,reserve,A,"B","16","T","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","01","01","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17R1","AB17R1",internal,reserve,A,"B","17","R","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","62","62","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17R2","AB17R2",internal,reserve,A,"B","17","R","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","47","47","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17R3","AB17R3",internal,reserve,A,"B","17","R","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","10","10","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17R4","AB17R4",internal,reserve,A,"B","17","R","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","85","85","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17S1","AB17S1",internal,reserve,A,"B","17","S","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","81","81","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17S2","AB17S2",internal,reserve,A,"B","17","S","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","42","42","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17S3","AB17S3",internal,reserve,A,"B","17","S","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","29","29","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17S4","AB17S4",internal,reserve,A,"B","17","S","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","92","92","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17T1","AB17T1",internal,reserve,A,"B","17","T","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","41","41","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17T2","AB17T2",internal,reserve,A,"B","17","T","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","60","60","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17T3","AB17T3",internal,reserve,A,"B","17","T","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","80","80","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB17T4","AB17T4",internal,reserve,A,"B","17","T","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","98","98","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18R1","AB18R1",internal,reserve,A,"B","18","R","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","57","57","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18R2","AB18R2",internal,reserve,A,"B","18","R","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","18","18","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18R3","AB18R3",internal,reserve,A,"B","18","R","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","87","87","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18R4","AB18R4",internal,reserve,A,"B","18","R","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","75","75","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18S1","AB18S1",internal,reserve,A,"B","18","S","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","35","35","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18S2","AB18S2",internal,reserve,A,"B","18","S","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","73","73","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18S3","AB18S3",internal,reserve,A,"B","18","S","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","69","69","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18S4","AB18S4",internal,reserve,A,"B","18","S","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","09","09","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18T1","AB18T1",internal,reserve,A,"B","18","T","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","97","97","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18T2","AB18T2",internal,reserve,A,"B","18","T","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","23","23","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18T3","AB18T3",internal,reserve,A,"B","18","T","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","22","22","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB18T4","AB18T4",internal,reserve,A,"B","18","T","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","02","02","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19R1","AB19R1",internal,reserve,A,"B","19","R","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","92","92","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19R2","AB19R2",internal,reserve,A,"B","19","R","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","72","72","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19R3","AB19R3",internal,reserve,A,"B","19","R","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","73","73","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19R4","AB19R4",internal,reserve,A,"B","19","R","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","34","34","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19S1","AB19S1",internal,reserve,A,"B","19","S","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","80","80","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19S2","AB19S2",internal,reserve,A,"B","19","S","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","21","21","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19S3","AB19S3",internal,reserve,A,"B","19","S","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","54","54","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19S4","AB19S4",internal,reserve,A,"B","19","S","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","18","18","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19T1","AB19T1",internal,reserve,A,"B","19","T","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","42","42","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19T2","AB19T2",internal,reserve,A,"B","19","T","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","93","93","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19T3","AB19T3",internal,reserve,A,"B","19","T","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","74","74","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB19T4","AB19T4",internal,reserve,A,"B","19","T","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","32","32","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20R1","AB20R1",internal,reserve,A,"B","20","R","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","72","72","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20R2","AB20R2",internal,reserve,A,"B","20","R","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","42","42","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20R3","AB20R3",internal,reserve,A,"B","20","R","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","84","84","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20R4","AB20R4",internal,reserve,A,"B","20","R","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","35","35","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20S1","AB20S1",internal,reserve,A,"B","20","S","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","58","58","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20S2","AB20S2",internal,reserve,A,"B","20","S","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","15","15","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20S3","AB20S3",internal,reserve,A,"B","20","S","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","41","41","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20S4","AB20S4",internal,reserve,A,"B","20","S","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","54","54","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20T1","AB20T1",internal,reserve,A,"B","20","T","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","21","21","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20T2","AB20T2",internal,reserve,A,"B","20","T","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","03","03","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20T3","AB20T3",internal,reserve,A,"B","20","T","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","52","52","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB20T4","AB20T4",internal,reserve,A,"B","20","T","4","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","46","46","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB21R1","AB21R1",internal,reserve,A,"B","21","R","1","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","80","80","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB21R2","AB21R2",internal,reserve,A,"B","21","R","2","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","76","76","__setup__.picking_zone_aliments"
"__setup__.stock_location_AB21R3","AB21R3",internal,reserve,A,"B","21","R","3","__import__.location_row_reserve_AB","__setup__.stock_picking_type_reassort_ali","25","25","__setup__.picking_zone_aliments"
