id,active,ref,suite,call_name,name,street,zip,city,fax,email,vat,vet_depot_number,vet_subscription_number,help_with_fee,alcyon_category_id/id,country_id/id,title/id,legal_entity_id/id,is_company,discount_pricelist_id/id,property_delivery_carrier_id/id,supplier_promotion_sale_allowed,user_id/id,lang,is_sale_back_order_accepted,property_payment_term_id/id,customer_payment_mode_id/id,is_price_on_labels,is_passport_required,invoice_frequency,invoice_grouping,invoice_sending_method,company_type,phone,mobile,property_product_pricelist/id,category_id/id,pharmacist_id/id,property_account_position_id/id,comment
__import__.customer_2828,False,2828,,BL MULT456,MULTIPH OFF 456,Route de Lennik 900,1070,ANDERLECHT,,,BE0401985519,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_multipharma,,__setup__.fiscal_position_nat,
__import__.customer_2829,False,2829,,BL MULT458,MULTIPH OFF 458,Route de Lennik 900,1070,ANDERLECHT,,,BE0401985519,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_multipharma,,__setup__.fiscal_position_nat,
__import__.customer_2830,False,2830,,BL MULT461,MULTIPH OFF 461,Route de Lennik 900,1070,ANDERLECHT,,,BE0401985519,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_multipharma,,__setup__.fiscal_position_nat,
__import__.customer_2831,False,2831,,BL MULT462,MULTIPH OFF 462,Route de Lennik 900,1070,ANDERLECHT,,,BE0401985519,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_multipharma,,__setup__.fiscal_position_nat,
__import__.customer_2832,False,2832,,BL MULT463,MULTIPH OFF 463,Route de Lennik 900,1070,ANDERLECHT,,,BE0401985519,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_multipharma,,__setup__.fiscal_position_nat,
__import__.customer_2833,False,2833,,BL MULT464,MULTIPH OFF 464,Route de Lennik 900,1070,ANDERLECHT,,,BE0401985519,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_multipharma,,__setup__.fiscal_position_nat,
__import__.customer_2834,False,2834,,BL MULT465,MULTIPH OFF 465,Route de Lennik 900,1070,ANDERLECHT,,,BE0401985519,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_multipharma,,__setup__.fiscal_position_nat,
__import__.customer_2835,False,2835,,BL MULT466,MULTIPH OFF 466,Route de Lennik 900,1070,ANDERLECHT,,,BE0401985519,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_multipharma,,__setup__.fiscal_position_nat,
__import__.customer_2836,False,2836,,BL MULT467,MULTIPH OFF 467,Route de Lennik 900,1070,ANDERLECHT,,,BE0401985519,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_multipharma,,__setup__.fiscal_position_nat,
__import__.customer_2837,False,2837,,BL MULT468,MULTIPH OFF 468,Route de Lennik 900,1070,ANDERLECHT,,,BE0401985519,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_multipharma,,__setup__.fiscal_position_nat,
__import__.customer_2838,False,2838,,INSTRUVET,INSTRUVET,"Industrieweg, 135/1",3583,BERINGEN (PAAL),011450718,,BE0462200941,,,0,,base.be,__setup__.res_partner_title_assveter,,,,__setup__.deliver_carrier_by_client,,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,011450717,,specific_data.product_pricelist_pb1,__setup__.customer_category_divers,,__setup__.fiscal_position_nat,
__import__.customer_2839,False,2839,,BL VANDEWEERDJEANMICHEL,VANDEWEERD JEAN MICHEL,Rue Verte 208,4040,HERSTAL,042645199,,BE0604845874,,02709,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,person,04/2565160,0475/79.68.30,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_2840,True,2840,Drs MATHIEU P. & DELPLACE S.,DELTAVET,DELTAVET,"Route d'Eghezée, 270",5190,ONOZ,071780088,deltavet18@gmail.com,BE0475126586,9/5190/0444,01789,0,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_5,True,__setup__.pricelist_311,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,True,10_days,by_delivery,email,company,071780078,0475/448668,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,Si personne: livrer à l'arrière
__import__.customer_2841,False,2841,,BL GHISLAINERIC,GHISLAIN ERIC,Aux Fontaines 108 b,4480,CLERMONT-SOUS-HUY,042757985,eric.ghislain04@skynet.be,BE0752491752,6/4480/1066,03832,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,email,person,04/2753730,0477/524099,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins",__import__.supplier_77340,__setup__.fiscal_position_nat,"En cas d'absence, déposer dans les écuries près de la
nourriture des chevaux."
__import__.customer_2842,False,2842,,MEERSCHAERTCAROLE,MEERSCHAERT CAROLE,"Neuville, 68",6690,VIELSALM,,,,,02479,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_by_client,True,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,,0476/820151,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,"Déposer dans la cabane près du bac à fleurs à gauche de la
maison."
__import__.customer_2843,True,2843,,CAVADINOCELINE,CAVADINO CELINE,"Place de Brouckère, 5",4030,GRIVEGNEE,,celinecavadino@hotmail.com,BE0753351686,6/4030/1025,03852,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_by_client,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_cr,,True,,10_days,by_delivery,email,person,043627884,0476/797625,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,"!!! Contre remboursement !!!
clé dispo"
__import__.customer_2844,True,2844,,DRESSEDONATIENNE,DRESSE DONATIENNE,rue du Vélodrome 2 I,5580,ROCHEFORT,,dressedona@gmail.com,BE0693629578,,03840,0,specific_partner.partner_category_student,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_by_client,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,071/879407,0477/807958,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_2846,False,2846,,BL VERBRUGGENANNEMARIE*,VERBRUGGEN ANNE-MARIE *,"Avenue Orban, 136,",1150,WOLUWE ST PIERRE,027718815,,BE0780259585,,03200,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_105,__setup__.deliver_carrier_alcyon,True,,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,person,,0476/336513,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,Déposer la marchandise sur la terrasse derrière le bâtiment.
__import__.customer_2847,True,2847,,PERSONNELALCYON,PERSONNEL ALCYON,"Rue le Marais, 17",4530,VILLERS-LE-BOUILLET,,jean-francois.marechal@alcyonbelux.be,,,,0,,base.be,,,,,__setup__.deliver_carrier_by_client,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,by_delivery,email,person,04/3383490,,specific_data.product_pricelist_pb1,__setup__.customer_category_divers,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_2848,False,2848,,BL MAZIERSNATHALIE,MAZIERS NATHALIE,Rue de Rechain,4820,DISON,,,BE0597529007,,,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,person,087/333481,,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_2849,False,2849,,BL DESCAMPEBLAISE,DESCAMPE BLAISE,Clos Cheneaux 9,1390,GREZ DOICEAU,,,,,03870,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,person,,0497/449677,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_2850,False,2850,,BL GUSTINJ&B(GUSTIN),GUSTIN J & B (DR GUSTIN),Rue J. Wauters 12,4550,VILLERS-LE-BOUILLET,,,BE0651363611,,,0,,base.be,,__setup__.legal_entity_2,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_sous_veto,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_2851,False,2851,,BL BIRD'SBAY(VREBOS),BIRD'S BAY (DR VREBOS),"Avenue du Parc,50",1310,LA HULPE,026534369,birdsbay@skynet.be,,,,0,,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,person,02/6534369,,specific_data.product_pricelist_pb2,__setup__.customer_category_sous_veto,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_2852,False,2852,,BL VREBOSCORINE,VREBOS CORINE,"Rue Vander Elst, 14",1170,WATERMAEL-BOITSFORT,,,,,02497,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_by_client,True,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,02/6739135,0486/822626,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_2853,False,2853,,BL MEHLENGUY(BEFF-HAMES),MEHLEN GUY (DRS BEFF-HAMES),Route de Redange 42,6717,ATTERT,,,BE0594318010,,,0,,base.be,,__setup__.legal_entity_2,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,063/225642,,specific_data.product_pricelist_pb2,__setup__.customer_category_sous_veto,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_2854,False,2854,,BL CLAESFREDERIC,CLAES FREDERIC,"Rue Pierre Laurent, 7",5310,MEHAIGNE,,,BE0657711963,,03858,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,person,,0495/742773,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_2855,False,2855,,BL DUBLETMI.(GILLETPATRICK),DUBLET MICHEL(DRGILLETPATRICK),"Ortheuville,18",6970,TENNEVILLE,,,BE0694218310,,,0,,base.be,,__setup__.legal_entity_2,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_sous_veto,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_2856,True,2856,,GREGOIRGILLES,GREGOIR GILLES,"Chaussée de Namur, 170",5310,LEUZE,,gilles.gregoir@tvcablenet.be,BE0657554288,9/5310/00640,02902,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_by_client,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d10,,,,10_days,all_at_once,email,person,081/513222,,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_2857,False,2857,Dr NOLMANS Griet,BL DISPENSAIREHOBOKEN,FONDATION PRINCE LAURENT,"Sint-Bernardsesteenweg, 424,",2020,ANVERS (HOBOKEN),032162965,anja.janssens@fondation-prince-laurent.be,,,,0,specific_partner.partner_category_student,base.be,,,,__setup__.pricelist_105,__setup__.deliver_carrier_by_client,True,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,03/2162960,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_2858,False,2858,,BL TAYMANS(GILLETP),TAYMANS (DR GILLET P),"Rue Grande, 25A,",6971,JOURNAL,,,BE0463831531,,,0,,base.be,,__setup__.legal_entity_2,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_sous_veto,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_2859,True,2859,,DRUEZMARC,DRUEZ MARC,"Rue Pont Saint-Pierre, 14",1495,VILLERS-LA-VILLE,071874767,druezmarc@gmail.com,BE0475094320,2/1495/32079,03217,0,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_5,True,__setup__.pricelist_108,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,company,071/875494,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_2860,True,2860,,GUERETPATRICIA*,GUERET PATRICIA   *,"Rue de Petite Chapelle, 22/1",5660,CUL-DES-SARTS,060313935,gueretpatricia@gmail.com,BE0867823564,9/5660/0850,03881,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_107,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,email,person,060/313935,0472/791048,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_2862,True,2862,,MATHIEUPATRICK,MATHIEU PATRICK,"Rue Neuve, 69C",6280,GERPINNES,,info@vetebultia.be,BE0661544354,5/6280/8322,03736,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_by_client,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,071/229210,0475/263600,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,"Si absent, déposer au magasin ZEEMAN."
__import__.customer_2863,True,2863,,ANESTHESIEP.A,SERV.ANESTHESIE P.A,Fac. Médecine Vétérinaire B44,4000,LIEGE,043664222,,BE0325777171,,,0,,base.be,,,,__setup__.pricelist_100,__setup__.deliver_carrier_by_client,True,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,by_delivery,letter,person,04/3664214,,specific_data.product_pricelist_pb1,__setup__.customer_category_universite,__import__.supplier_77340,__setup__.fiscal_position_nat,"Il est impératif que la signature et le nom du signataire
soient apposés sur la note de livraison."
__import__.customer_2864,False,2864,,BL COLLIGNON.B(GILLETPATRICK),COLLIGNON BERNARD (DRGILLETP),"Orreux, 1",6680,SAINTE-ODE,,,BE0596109837,,,0,,base.be,,__setup__.legal_entity_2,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,,,specific_data.product_pricelist_pb2,__setup__.customer_category_sous_veto,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_2866,False,2866,,BL OSTENDEPHARMA,OSTENDE PHARMA,Archimedestraat 19,8400,OSTENDE,022441618,,BE0421855671,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_9,True,__setup__.pricelist_12,__setup__.deliver_carrier_by_client,,,nl_BE,False,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,059/707075,,specific_data.product_pricelist_pb2,__setup__.customer_category_pharma_belge,,__setup__.fiscal_position_nat,
__import__.customer_2867,False,2867,,BL SERRYISABELLE(DEVRIESE),SERRY ISABELLE (DR DEVRIESE),Rue A. BURY 56,6534,GOZEE,071844038,,BE0762400006,,,0,,base.be,,__setup__.legal_entity_2,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,071/513868,,specific_data.product_pricelist_pb2,__setup__.customer_category_sous_veto,__import__.supplier_77340,__setup__.fiscal_position_nat,
