id,width,depth,length
__import__.product_5206055,0,0,0
__import__.product_5206060,0,0,0
__import__.product_5207010,0,0,0
__import__.product_5207012,0,0,0
__import__.product_5207014,0,0,0
__import__.product_5207016,0,0,0
__import__.product_5207018,0,0,0
__import__.product_5207020,0,0,0
__import__.product_5207022,0,0,0
__import__.product_5207024,0,0,0
__import__.product_5207026,0,0,0
__import__.product_5207028,0,0,0
__import__.product_5207030,0,0,0
__import__.product_5207035,0,0,0
__import__.product_5207040,0,0,0
__import__.product_5207045,0,0,0
__import__.product_5207050,0,0,0
__import__.product_5207055,0,0,0
__import__.product_5207060,0,0,0
__import__.product_5208780,0,0,0
__import__.product_5210006,0,0,0
__import__.product_5210007,0,0,0
__import__.product_5210008,0,0,0
__import__.product_5210009,0,0,0
__import__.product_5210010,0,0,0
__import__.product_5210011,0,0,0
__import__.product_5210012,0,0,0
__import__.product_5210014,0,0,0
__import__.product_5210016,0,0,0
__import__.product_5210018,0,0,0
__import__.product_5210020,0,0,0
__import__.product_5210200,0,0,0
__import__.product_5210305,0,0,0
__import__.product_5211006,0,0,0
__import__.product_5211008,0,0,0
__import__.product_5211010,0,0,0
__import__.product_5211012,0,0,0
__import__.product_5211014,0,0,0
__import__.product_5211016,0,0,0
__import__.product_5211018,0,0,0
__import__.product_5211020,0,0,0
__import__.product_5211022,0,0,0
__import__.product_5211024,0,0,0
__import__.product_5211026,0,0,0
__import__.product_5211028,0,0,0
__import__.product_5211030,0,0,0
__import__.product_5211032,0,0,0
__import__.product_5211034,0,0,0
__import__.product_5211036,0,0,0
__import__.product_5211038,0,0,0
__import__.product_5211131,0,0,0
__import__.product_5211440,0,0,0
__import__.product_5212028,0,0,0
__import__.product_5212030,0,0,0
__import__.product_5212032,0,0,0
__import__.product_5212034,0,0,0
__import__.product_5212036,0,0,0
__import__.product_5212038,0,0,0
__import__.product_5212046,0,0,0
__import__.product_5212048,0,0,0
__import__.product_5212050,0,0,0
__import__.product_5212052,0,0,0
__import__.product_5212060,0,0,0
__import__.product_5212064,0,0,0
__import__.product_5212070,0,0,0
__import__.product_5212080,0,0,0
__import__.product_5212090,0,0,0
__import__.product_5212100,0,0,0
__import__.product_5212624,0,0,0
__import__.product_5212680,0,0,0
__import__.product_5213022,0,0,0
__import__.product_5213024,0,0,0
__import__.product_5213026,0,0,0
__import__.product_5213028,0,0,0
__import__.product_5213741,0,0,0
__import__.product_5214014,0,0,0
__import__.product_5214016,0,0,0
__import__.product_5214018,0,0,0
__import__.product_5214020,0,0,0
__import__.product_5214022,0,0,0
__import__.product_5214024,0,0,0
__import__.product_5214026,0,0,0
__import__.product_5214028,0,0,0
__import__.product_5214030,0,0,0
__import__.product_5214032,0,0,0
__import__.product_5214034,0,0,0
__import__.product_5214036,0,0,0
__import__.product_5214038,0,0,0
__import__.product_5214040,0,0,0
__import__.product_5214042,0,0,0
__import__.product_5214044,0,0,0
__import__.product_5214046,0,0,0
__import__.product_5214048,0,0,0
__import__.product_5214050,0,0,0
__import__.product_5214052,0,0,0
__import__.product_5214054,0,0,0
__import__.product_5214056,0,0,0
__import__.product_5214058,0,0,0
__import__.product_5214060,0,0,0
__import__.product_5214062,0,0,0
__import__.product_5214064,0,0,0
__import__.product_5214066,0,0,0
__import__.product_5214068,0,0,0
__import__.product_5214070,0,0,0
__import__.product_5214072,0,0,0
__import__.product_5214076,0,0,0
__import__.product_5214080,0,0,0
__import__.product_5214085,0,0,0
__import__.product_5214090,0,0,0
__import__.product_5214095,0,0,0
__import__.product_5214100,0,0,0
__import__.product_5214105,0,0,0
__import__.product_5214110,0,0,0
__import__.product_5214115,0,0,0
__import__.product_5214120,0,0,0
__import__.product_5214846,0,0,0
__import__.product_5215030,0,0,0
__import__.product_5215050,0,0,0
__import__.product_5215055,0,0,0
__import__.product_5215060,0,0,0
__import__.product_5215131,0,0,0
__import__.product_5216030,0,0,0
__import__.product_5216035,0,0,0
__import__.product_5216040,0,0,0
__import__.product_5216045,0,0,0
__import__.product_5216055,0,0,0
__import__.product_5216060,0,0,0
__import__.product_5216065,0,0,0
__import__.product_5216070,0,0,0
__import__.product_5216075,0,0,0
__import__.product_5216080,0,0,0
__import__.product_5216085,0,0,0
__import__.product_5217045,0,0,0
__import__.product_5217050,0,0,0
__import__.product_5217055,0,0,0
__import__.product_5217060,0,0,0
__import__.product_5217065,0,0,0
__import__.product_5217070,0,0,0
__import__.product_5217075,0,0,0
__import__.product_5217080,0,0,0
__import__.product_5217601,0,0,0
__import__.product_5217965,0,0,0
__import__.product_5218020,0,0,0
__import__.product_5218025,0,0,0
__import__.product_5218030,0,0,0
__import__.product_5218035,0,0,0
__import__.product_5218040,0,0,0
__import__.product_5218045,0,0,0
__import__.product_5218050,0,0,0
__import__.product_5218055,0,0,0
__import__.product_5218060,0,0,0
__import__.product_5218065,0,0,0
__import__.product_5218070,0,0,0
__import__.product_5218075,0,0,0
__import__.product_5218080,0,0,0
__import__.product_5218450,0,0,0
__import__.product_5219000,0,0,0
__import__.product_5219120,0,0,0
__import__.product_5219488,0,0,0
__import__.product_5219930,0,0,0
__import__.product_5219931,0,0,0
__import__.product_5219940,0,0,0
__import__.product_5219941,0,0,0
__import__.product_5219951,0,0,0
__import__.product_5219960,0,0,0
__import__.product_5219970,0,0,0
__import__.product_5219980,0,0,0
__import__.product_5219981,0,0,0
__import__.product_5219990,0,0,0
__import__.product_5220015,0,0,0
__import__.product_5220032,0,0,0
__import__.product_5220045,0,0,0
__import__.product_5220094,0,0,0
__import__.product_5220110,0,0,0
__import__.product_5220255,0,0,0
__import__.product_5220256,0,0,0
__import__.product_5220305,0,0,0
__import__.product_5220400,0,0,0
__import__.product_5220409,0,0,0
__import__.product_5220412,0,0,0
__import__.product_5220455,0,0,0
__import__.product_5220500,1.50,3.00,47.20
__import__.product_5220625,0,0,0
__import__.product_5221028,0,0,0
__import__.product_5221270,0,0,0
__import__.product_5221355,0,0,0
__import__.product_5221357,0,0,0
__import__.product_5222506,0,0,0
__import__.product_5223002,0,0,0
__import__.product_5223007,0,0,0
__import__.product_5223223,0,0,0
__import__.product_5223560,0,0,0
__import__.product_5223581,0,0,0
__import__.product_5223621,0,0,0
__import__.product_5224030,0,0,0
__import__.product_5224040,0,0,0
__import__.product_5224050,0,0,0
__import__.product_5224060,0,0,0
__import__.product_5224070,0,0,0
__import__.product_5224080,0,0,0
__import__.product_5224090,0,0,0
__import__.product_5224100,0,0,0
__import__.product_5224110,0,0,0
__import__.product_5224120,0,0,0
__import__.product_5224130,0,0,0
__import__.product_5224140,0,0,0
__import__.product_5224160,0,0,0
__import__.product_5224180,0,0,0
__import__.product_5224224,0,0,0
__import__.product_5224571,0,0,0
__import__.product_5224581,0,0,0
__import__.product_5224590,0,0,0
__import__.product_5224870,0,0,0
__import__.product_5224880,0,0,0
__import__.product_5224900,0,0,0
__import__.product_5224910,0,0,0
__import__.product_5224920,0,0,0
__import__.product_5224930,0,0,0
__import__.product_5224940,0,0,0
__import__.product_5224950,0,0,0
__import__.product_5224960,0,0,0
__import__.product_5224970,0,0,0
__import__.product_5225225,0,0,0
__import__.product_5225300,0,0,0
__import__.product_5225316,0,0,0
__import__.product_5225615,0,0,0
__import__.product_5226060,0,0,0
__import__.product_5226070,0,0,0
__import__.product_5226080,0,0,0
__import__.product_5226090,0,0,0
__import__.product_5226100,0,0,0
__import__.product_5226110,0,0,0
__import__.product_5226120,0,0,0
__import__.product_5226130,0,0,0
__import__.product_5226140,0,0,0
__import__.product_5226150,0,0,0
__import__.product_5226160,0,0,0
__import__.product_5226180,0,0,0
__import__.product_5226901,0,0,0
__import__.product_5226902,0,0,0
__import__.product_5227013,0,0,0
__import__.product_5227032,0,0,0
__import__.product_5227103,0,0,0
__import__.product_5227104,0,0,0
__import__.product_5227110,0,0,0
__import__.product_5227120,0,0,0
__import__.product_5227810,0,0,0
__import__.product_5227820,0,0,0
__import__.product_5227830,0,0,0
__import__.product_5228810,0,0,0
__import__.product_5228820,0,0,0
__import__.product_5228830,0,0,0
__import__.product_5228840,0,0,0
__import__.product_5229360,0,0,0
__import__.product_5229390,0,0,0
__import__.product_5229400,0,0,0
__import__.product_5229420,0,0,0
__import__.product_5229440,0,0,0
__import__.product_5229460,0,0,0
__import__.product_5230000,16.30,4.50,24.10
__import__.product_5230126,0,0,0
__import__.product_5230309,0,0,0
__import__.product_5230609,0,0,0
__import__.product_5230640,0,0,0
__import__.product_5230647,0,0,0
__import__.product_5230709,0,0,0
__import__.product_5230710,0,0,0
__import__.product_5230711,0,0,0
__import__.product_5230712,0,0,0
__import__.product_5230713,0,0,0
__import__.product_5230714,0,0,0
__import__.product_5230715,0,0,0
__import__.product_5230716,0,0,0
__import__.product_523094,0,0,0
__import__.product_5231211,0,0,0
__import__.product_5232010,0,0,0
__import__.product_5232111,9.80,5.00,26.50
__import__.product_5232645,6.50,8.20,3.50
__import__.product_5232671,0,0,0
__import__.product_5233839,0,0,0
__import__.product_5235015,0,0,0
__import__.product_5236350,0,0,0
__import__.product_5236479,0,0,0
__import__.product_5237076,13.90,5.60,12.20
__import__.product_5238010,0,0,0
__import__.product_5240140,0,0,0
__import__.product_5240150,0,0,0
__import__.product_5240160,0,0,0
__import__.product_5240431,0,0,0
__import__.product_5240500,0,0,0
__import__.product_5240501,0,0,0
__import__.product_5240584,0,0,0
__import__.product_5240610,0,0,0
__import__.product_5240645,0,0,0
__import__.product_5240713,0,0,0
__import__.product_5240859,0,0,0
__import__.product_5241011,6.30,25.40,13.40
__import__.product_5241130,0,0,0
__import__.product_5241140,0,0,0
__import__.product_5241150,0,0,0
__import__.product_5241160,0,0,0
__import__.product_5241230,0,0,0
__import__.product_5241240,0,0,0
__import__.product_5241250,0,0,0
__import__.product_5241360,0,0,0
__import__.product_5241370,0,0,0
__import__.product_5241380,0,0,0
__import__.product_5241390,0,0,0
__import__.product_5241400,0,0,0
__import__.product_5241420,0,0,0
__import__.product_5241620,0,0,0
__import__.product_5242000,11.70,15.70,11.70
__import__.product_5242001,0,0,0
__import__.product_5242003,0,0,0
__import__.product_5242005,13.40,25.50,6.20
__import__.product_5242030,0,0,0
__import__.product_5242040,0,0,0
__import__.product_5242060,0,0,0
__import__.product_5242070,0,0,0
__import__.product_5242080,0,0,0
__import__.product_5242424,0,0,0
__import__.product_5242540,0.90,8.20,9.10
__import__.product_5242580,1.70,5.70,16.60
__import__.product_5242880,0,0,0
__import__.product_5242900,0,0,0
__import__.product_5242980,0,0,0
__import__.product_5242990,0,0,0
__import__.product_5243011,19.20,25.10,2.90
__import__.product_5243090,0,0,0
__import__.product_5243130,0,0,0
__import__.product_5243140,0,0,0
__import__.product_5243150,0,0,0
__import__.product_5243160,0,0,0
__import__.product_5243190,0,0,0
__import__.product_5243230,0,0,0
__import__.product_5243240,0,0,0
__import__.product_5243480,0,0,0
__import__.product_5243540,0,0,0
__import__.product_5243560,0,0,0
__import__.product_5243570,0,0,0
__import__.product_5243588,0,0,0
__import__.product_5243880,0,0,0
__import__.product_5243960,0,0,0
__import__.product_5243990,0,0,0
__import__.product_5244011,0,0,0
__import__.product_5244030,0,0,0
__import__.product_5244039,0,0,0
__import__.product_5244040,0,0,0
__import__.product_5244070,0,0,0
__import__.product_5244080,0,0,0
__import__.product_5244090,0,0,0
__import__.product_5244100,0,0,0
__import__.product_5244110,0,0,0
__import__.product_5244120,0,0,0
__import__.product_5244207,0,0,0
__import__.product_5244220,0,0,0
__import__.product_5244231,0,0,0
__import__.product_5244232,0,0,0
__import__.product_5244233,0,0,0
__import__.product_5245000,0,0,0
__import__.product_5245020,0,0,0
__import__.product_5245040,0,0,0
__import__.product_5245080,0,0,0
__import__.product_5245081,0,0,0
__import__.product_5245091,0,0,0
__import__.product_5245100,0,0,0
__import__.product_5245102,0,0,0
__import__.product_5245120,0,0,0
__import__.product_5245150,0,0,0
__import__.product_5245160,0,0,0
__import__.product_5245180,0,0,0
__import__.product_5245190,0,0,0
__import__.product_5245200,0,0,0
__import__.product_5245210,0,0,0
__import__.product_5245220,0,0,0
__import__.product_5245230,0,0,0
__import__.product_5245240,0,0,0
__import__.product_5245250,0,0,0
__import__.product_5245260,0,0,0
__import__.product_5245270,0,0,0
__import__.product_5245280,0,0,0
__import__.product_5245290,0,0,0
__import__.product_5245300,0,0,0
__import__.product_5245310,0,0,0
__import__.product_5245320,0,0,0
__import__.product_5245590,0,0,0
__import__.product_5246190,0,0,0
__import__.product_5246230,0,0,0
__import__.product_5246240,0,0,0
__import__.product_5246480,0,0,0
__import__.product_5248020,0,0,0
__import__.product_5248030,0,0,0
__import__.product_5248040,0,0,0
__import__.product_5248060,0,0,0
__import__.product_5248080,0,0,0
__import__.product_5248090,0,0,0
__import__.product_5248100,0,0,0
__import__.product_5248110,0,0,0
__import__.product_5250001,0,0,0
__import__.product_5250015,0,0,0
__import__.product_5250030,9.00,37.00,28.00
__import__.product_5250110,0,0,0
__import__.product_5250121,0,0,0
__import__.product_5250122,0,0,0
__import__.product_5250123,0,0,0
__import__.product_5250130,28.00,12.00,37.50
__import__.product_5250310,0,0,0
__import__.product_5250609,0,0,0
__import__.product_5250809,0,0,0
__import__.product_5251524,0,0,0
__import__.product_5252074,0,0,0
__import__.product_5252080,1.80,5.70,16.50
__import__.product_5253100,27.80,24.80,37.00
__import__.product_5254012,0,0,0
__import__.product_5254112,0,0,0
__import__.product_5255000,0,0,0
__import__.product_5255823,0,0,0
__import__.product_5256466,0,0,0
__import__.product_5258230,0,0,0
__import__.product_5259503,0,0,0
__import__.product_5259689,0,0,0
__import__.product_5259804,0,0,0
__import__.product_5259812,0,0,0
__import__.product_5259818,0,0,0
__import__.product_5259819,0,0,0
__import__.product_5259832,0,0,0
__import__.product_5259833,0,0,0
__import__.product_5259836,0,0,0
__import__.product_5259838,0,0,0
__import__.product_5259841,0,0,0
__import__.product_5259842,0,0,0
__import__.product_5259845,0,0,0
__import__.product_5259847,0,0,0
__import__.product_5259848,0,0,0
__import__.product_5259852,0,0,0
__import__.product_5259856,0,0,0
__import__.product_5259857,0,0,0
__import__.product_5259858,0,0,0
__import__.product_5259860,0,0,0
__import__.product_5259862,0,0,0
__import__.product_5259871,0,0,0
__import__.product_5259874,0,0,0
__import__.product_5259878,0,0,0
__import__.product_5260001,0,0,0
__import__.product_5260002,26.80,8.60,34.20
__import__.product_5260044,19.00,2.10,22.00
__import__.product_5260045,22.50,5.00,32.70
__import__.product_5260046,0,0,0
__import__.product_5260047,0,0,0
__import__.product_5260052,33.00,2.50,40.00
__import__.product_5260053,5.00,37.00,33.00
