id,width,length,depth
__import__.product_1792753,0,0,0
__import__.product_1792985,0,0,0
__import__.product_1793082,0,0,0
__import__.product_1793256,0,0,0
__import__.product_1793421,0,0,0
__import__.product_1793561,0,0,0
__import__.product_1793587,0,0,0
__import__.product_1793777,0,0,0
__import__.product_1794072,0,0,0
__import__.product_1794080,0,0,0
__import__.product_1794494,0,0,0
__import__.product_1794577,0,0,0
__import__.product_1794916,0,0,0
__import__.product_1794924,0,0,0
__import__.product_1794973,0,0,0
__import__.product_1794999,0,0,0
__import__.product_1795152,0,0,0
__import__.product_1795335,0,0,0
__import__.product_1795350,0,0,0
__import__.product_1795368,0,0,0
__import__.product_1795491,0,0,0
__import__.product_1795509,0,0,0
__import__.product_1796291,8.1,10.2,2.2
__import__.product_1797737,0,0,0
__import__.product_1798602,0,0,0
__import__.product_1798925,0,0,0
__import__.product_1799121,0,0,0
__import__.product_1799881,0,0,0
__import__.product_1799931,0,0,0
__import__.product_1800135,0,0,0
__import__.product_1800156,8.4,17.2,7.6
__import__.product_1800157,8.2,17.3,7.7
__import__.product_1800166,0,0,0
__import__.product_1800800,0,0,0
__import__.product_1800806,0,0,0
__import__.product_1800807,0,0,0
__import__.product_1800980,0,0,0
__import__.product_1801160,0,0,0
__import__.product_1801170,0,0,0
__import__.product_1802160,0,0,0
__import__.product_1804050,0,0,0
__import__.product_1805050,0,0,0
__import__.product_1805270,0,0,0
__import__.product_1806021,0,0,0
__import__.product_1806036,0,0,0
__import__.product_1806140,0,0,0
__import__.product_1806360,0,0,0
__import__.product_1806530,0,0,0
__import__.product_1807090,0,0,0
__import__.product_1807210,0,0,0
__import__.product_1807500,0,0,0
__import__.product_1808530,0,0,0
__import__.product_1808540,0,0,0
__import__.product_1808740,0,0,0
__import__.product_1809740,0,0,0
__import__.product_1809750,0,0,0
__import__.product_1809860,0,0,0
__import__.product_1810018,0,0,0
__import__.product_1810274,0,0,0
__import__.product_1810460,0,0,0
__import__.product_1811590,0,0,0
__import__.product_1811600,0,0,0
__import__.product_1812580,0,0,0
__import__.product_1813620,0,0,0
__import__.product_1813630,0,0,0
__import__.product_1815910,0,0,0
__import__.product_1816340,0,0,0
__import__.product_1816900,0,0,0
__import__.product_1816920,0,0,0
__import__.product_1816970,0,0,0
__import__.product_1818490,0,0,0
__import__.product_1819390,0,0,0
__import__.product_1819790,0,0,0
__import__.product_1820460,0,0,0
__import__.product_1820470,0,0,0
__import__.product_1820570,0,0,0
__import__.product_1823170,0,0,0
__import__.product_1823210,0,0,0
__import__.product_1845825,0,0,0
__import__.product_1845858,0,0,0
__import__.product_1846120,0,0,0
__import__.product_1846732,0,0,0
__import__.product_1847193,0,0,0
__import__.product_1847425,0,0,0
__import__.product_1848597,0,0,0
__import__.product_1901791,0,0,0
__import__.product_1901931,0,0,0
__import__.product_1928502,0,0,0
__import__.product_1929001,0,0,0
__import__.product_1929927,6.5,6.7,21.3
__import__.product_2000160,0,0,0
__import__.product_2000200,0,0,0
__import__.product_2000480,0,0,0
__import__.product_2000481,8,8,8.4
__import__.product_2000700,0,0,0
__import__.product_2006228,0,0,0
__import__.product_20066228,0,0,0
__import__.product_2013080,0,0,0
__import__.product_2016803,24,30,7
__import__.product_2016864,0,0,0
__import__.product_2017233,0,0,0
__import__.product_2017234,0,0,0
__import__.product_2017545,0,0,0
__import__.product_2018187,0,0,0
__import__.product_2020320,0,0,0
__import__.product_2021377,0,0,0
__import__.product_2021863,0,0,0
__import__.product_2021963,0,0,0
__import__.product_2023772,0,0,0
__import__.product_2024817,0,0,0
__import__.product_2025799,0,0,0
__import__.product_2026524,0,0,0
__import__.product_2027644,0,0,0
__import__.product_2027662,0,0,0
__import__.product_2028549,0,0,0
__import__.product_2028550,0,0,0
__import__.product_2029329,0,0,0
__import__.product_2029330,0,0,0
__import__.product_2032639,0,0,0
__import__.product_2040772,0,0,0
__import__.product_2040822,0,0,0
__import__.product_2042406,0,0,0
__import__.product_2043800,0,0,0
__import__.product_2045243,6.6,7.3,2.1
__import__.product_2045789,0,0,0
__import__.product_2045920,8,8,8.4
__import__.product_2046613,0,0,0
__import__.product_2048254,0,0,0
__import__.product_2049104,6.4,6.4,14.9
__import__.product_2049161,6.4,6.4,15
__import__.product_2049179,8.8,8.8,17.3
__import__.product_2049187,17.7,19,15.3
__import__.product_2050010,0,0,0
__import__.product_2050320,0,0,0
__import__.product_2050466,0,0,0
__import__.product_2051209,5.2,7.7,2.1
__import__.product_2051217,8.7,9.8,7.2
__import__.product_2051233,7.3,11.3,3.1
__import__.product_2051258,13.3,14.2,11.2
__import__.product_2051274,7.2,11.3,3.6
__import__.product_2051290,14.4,16.2,11.2
__import__.product_2051403,0,0,0
__import__.product_2051928,0,0,0
__import__.product_2052561,0,0,0
__import__.product_2054781,0,0,0
__import__.product_2054799,5.4,9.9,4.7
__import__.product_2054815,0,0,0
__import__.product_2055127,2.8,2.8,5.4
__import__.product_2055135,5.5,13.5,5.3
__import__.product_2055200,0,0,0
__import__.product_2056877,0,0,0
__import__.product_2059012,0,0,0
__import__.product_2060035,11.2,13,26.9
__import__.product_2060080,0,0,0
__import__.product_2060424,8.3,8.7,12.6
__import__.product_2060432,0,0,0
__import__.product_2060440,0,0,0
__import__.product_2061265,6.7,11.9,4.6
__import__.product_2061273,6.7,11.9,4.7
__import__.product_2061281,6.8,11.9,2.1
__import__.product_2061299,6.8,11.9,2.1
__import__.product_2061521,0,0,0
__import__.product_2061554,0,0,0
__import__.product_2061562,0,0,0
__import__.product_2062123,5.2,5.2,15.1
__import__.product_2062347,0,0,0
__import__.product_2063550,0,0,0
__import__.product_2063568,0,0,0
__import__.product_2064525,7.3,7.3,7.2
__import__.product_2064533,7,7.4,7.1
__import__.product_2064541,7,7.2,7.2
__import__.product_2064558,12.9,13.5,14.5
__import__.product_2064582,0,0,0
__import__.product_2064590,4.4,4.4,14.2
__import__.product_2065431,8.4,8.2,21.4
__import__.product_2065688,5,5,11.9
__import__.product_2066389,0,0,0
__import__.product_2068419,0,0,0
__import__.product_2068583,0,0,0
__import__.product_2070014,0,0,0
__import__.product_2071272,0,0,0
__import__.product_2071835,3.9,3.9,7.2
__import__.product_2071843,0,0,0
__import__.product_2072379,0,0,0
__import__.product_2072387,6.7,6.7,12.2
__import__.product_2073088,7.3,7.3,23.7
__import__.product_2074987,0,0,0
__import__.product_2079762,3.6,3.6,7.1
__import__.product_2081784,4.5,4.5,7
__import__.product_2081859,4.2,4.2,18.9
__import__.product_2081867,5.4,12.2,5.2
__import__.product_2082618,0,0,0
__import__.product_2082741,0,0,0
__import__.product_2082790,0,0,0
__import__.product_2083491,0,0,0
__import__.product_2085397,14.3,14.3,10.5
__import__.product_2087120,5.7,10.8,2
__import__.product_2087138,5.8,10.7,2
__import__.product_2087146,5.7,10.7,2
__import__.product_2090777,17.7,28.1,7.6
__import__.product_2092658,4,4,8.9
__import__.product_2092997,0,0,0
__import__.product_2093490,0,0,0
__import__.product_2093698,0,0,0
__import__.product_2094316,5.4,5.4,11.5
__import__.product_2094324,5.4,5.4,11.6
__import__.product_2094373,0,0,0
__import__.product_2096477,5,8.9,3.9
__import__.product_2096485,0,0,0
__import__.product_2097202,0,0,0
__import__.product_2097529,5.4,5.4,11.6
__import__.product_2098051,0,0,0
__import__.product_2098572,0,0,0
__import__.product_2098788,6.3,6.3,9.5
__import__.product_2098994,0,0,0
__import__.product_2099919,16,33.7,16.2
__import__.product_2099927,16,17.2,13
__import__.product_2100164,0,0,0
__import__.product_2100527,0,0,0
__import__.product_2101137,0,0,0
__import__.product_2101604,0,0,0
__import__.product_2102100,0,0,0
__import__.product_2102101,0,0,0
__import__.product_2102663,17.3,19.6,5.5
__import__.product_2103349,0,0,0
__import__.product_2103356,0,0,0
__import__.product_2104016,0,0,0
__import__.product_2104024,0,0,0
__import__.product_2104032,0,0,0
__import__.product_2104941,5.2,8.1,15.2
__import__.product_2105237,0,0,0
__import__.product_2105856,0,0,0
__import__.product_2106870,0,0,0
__import__.product_2107605,0,0,0
__import__.product_2108694,0,0,0
__import__.product_2112000,0,0,0
__import__.product_2112500,22.6,30.6,11.1
__import__.product_2113082,0,0,0
__import__.product_2114200,22.6,30.4,11.1
__import__.product_2114346,0,0,0
__import__.product_2114981,5.4,5.3,11.5
__import__.product_2115500,22.6,30.4,11.1
__import__.product_2115616,5.2,5.2,9.7
__import__.product_2116598,0,0,0
__import__.product_2116606,0,0,0
__import__.product_2116614,0,0,0
__import__.product_2116838,0,0,0
__import__.product_2119808,0,0,0
__import__.product_2120202,0,0,0
__import__.product_2121242,0,0,0
__import__.product_2121382,0,0,0
__import__.product_2122406,0,0,0
__import__.product_2123271,7,23.3,3.1
__import__.product_2123420,4.6,4.6,8.4
__import__.product_2123834,3.2,13.2,6.7
__import__.product_2132926,0,0,0
__import__.product_2139178,6.6,14,27
__import__.product_2140218,0,0,0
__import__.product_2140325,3,3,7.2
__import__.product_2140604,0,0,0
__import__.product_2141224,0,0,0
__import__.product_2150132,0,0,0
__import__.product_2150843,0,0,0
__import__.product_2151264,0,0,0
__import__.product_2152262,0,0,0
__import__.product_2152270,6.8,9.2,21.7
__import__.product_2152288,13.3,18.7,28.8
__import__.product_2152296,0,0,0
__import__.product_2152424,0,0,0
__import__.product_2152445,7.1,13.5,2.3
__import__.product_2152592,20,24,9
__import__.product_2152595,0,0,0
__import__.product_2152746,36.3,57,8
__import__.product_2152849,0,0,0
__import__.product_2152863,36,55,8
__import__.product_2152866,20,24,9
__import__.product_2152882,0,0,0
__import__.product_2155075,0,0,0
__import__.product_2157378,0,0,0
__import__.product_2157386,0,0,0
__import__.product_2158676,0,0,0
__import__.product_2158677,0,0,0
__import__.product_2159929,0,0,0
__import__.product_2163434,0,0,0
__import__.product_2163459,4.4,5.8,12.1
__import__.product_2164374,4.7,7,4.6
__import__.product_2165298,0,0,0
__import__.product_2167377,7.3,7.3,13.5
__import__.product_2167385,7.8,7.8,14.9
__import__.product_2167393,8.8,8.8,16.2
__import__.product_2167401,6.2,6.2,11
__import__.product_2170884,0,0,0
__import__.product_2170892,0,0,0
__import__.product_2171825,0,0,0
__import__.product_2171874,9.7,24.9,9.3
__import__.product_2171887,38,59,10
__import__.product_2171888,38,59,10
__import__.product_2171889,38,59,10
__import__.product_2171890,38,59,10
__import__.product_2171892,38,59,10
__import__.product_2172132,38,59,10
__import__.product_2173938,0,0,0
__import__.product_2175958,9.6,12,5.6
__import__.product_2176089,4.5,4.5,10.7
__import__.product_2176238,0,0,0
__import__.product_2177764,0,0,0
__import__.product_2177772,19,15,25
__import__.product_2179414,0,0,0
__import__.product_2179463,0,0,0
__import__.product_2179497,0,0,0
__import__.product_2179935,0,0,0
__import__.product_2180818,0,0,0
__import__.product_2181246,0,0,0
__import__.product_2182632,0,0,0
__import__.product_2183010,0,0,0
__import__.product_2183044,0,0,0
__import__.product_2183069,0,0,0
__import__.product_2183143,3.5,3.5,7
__import__.product_2183416,6.6,7.3,1.6
__import__.product_2184471,0,0,0
__import__.product_2186849,13.5,18,3.2
__import__.product_2187078,9.3,14.7,6
__import__.product_2187995,0,0,0
__import__.product_2192227,0,0,0
__import__.product_2192235,0,0,0
__import__.product_2194025,6.8,17.2,3.4
__import__.product_2195410,5.8,12.4,3.2
__import__.product_2196210,0,0,0
__import__.product_2196701,16.6,26.5,12.3
__import__.product_2196801,16.6,26.5,12.3
__import__.product_2196901,16.8,26.5,12.3
__import__.product_2197001,16.8,26.5,12.3
__import__.product_2197101,16.5,26.5,12.3
__import__.product_2197201,7,12.8,17.3
__import__.product_2197301,16.2,26.5,12.3
__import__.product_2197401,16.6,26.5,12.3
__import__.product_2198448,3.8,22.9,2.8
__import__.product_2198679,5.9,5.9,12.9
__import__.product_2198687,0,0,0
__import__.product_2200152,0,0,0
__import__.product_2200475,3.7,4.7,8.7
__import__.product_2200483,3.7,4.7,8.7
__import__.product_2200491,5.2,5.2,8.7
__import__.product_2200657,3.7,4.7,8.7
__import__.product_2200665,3.7,4.7,8.7
__import__.product_2202200,0,0,0
__import__.product_2203156,18.6,19.8,10.4
__import__.product_2203164,18.7,47,10.5
__import__.product_2203453,0,0,0
__import__.product_2203727,4.7,4.7,14.3
__import__.product_2205714,0,0,0
__import__.product_2209401,0,0,0
__import__.product_2210888,0,0,0
__import__.product_2210987,5.7,13.2,4.1
__import__.product_2210995,12.9,28.7,8.4
__import__.product_2211001,0,0,0
__import__.product_2211340,5,5,11.9
__import__.product_2212975,6.3,14.7,2.6
__import__.product_2212983,4.9,11.2,2.5
__import__.product_2214906,0,0,0
__import__.product_2214922,0,0,0
__import__.product_2214930,0,0,0
__import__.product_2215671,0,0,0
__import__.product_2220937,6.9,7.1,8.4
__import__.product_2221786,4.6,10.5,1.7
__import__.product_2221794,7.3,10.5,4
__import__.product_2221802,4.6,10.5,1.7
__import__.product_2221810,8.7,11.4,4.3
__import__.product_2222220,0,0,0
__import__.product_2223535,5.4,24.7,2.7
__import__.product_2226892,3.1,3.1,5.9
__import__.product_2227130,0,0,0
__import__.product_2228062,7.2,6,8.6
__import__.product_2228443,18,18,20.3
__import__.product_2228450,7.3,9,21.4
__import__.product_2229052,0,0,0
__import__.product_2232230,0,0,0
__import__.product_2232235,0,0,0
__import__.product_2232866,0,0,0
__import__.product_2237196,4.2,10.2,2.9
__import__.product_2240380,5.5,10.6,1.8
__import__.product_2240398,7.4,11.3,6.2
__import__.product_2241149,5.3,8.3,2.2
__import__.product_2241156,5.2,8.3,2.2
__import__.product_2241164,5.2,8.2,2.1
__import__.product_2241172,5.2,8.2,2.1
__import__.product_2241412,18.2,19.1,2.3
__import__.product_2242386,0,0,0
__import__.product_2242626,5.9,5.9,8.7
__import__.product_2242771,0,0,0
__import__.product_2242899,0,0,0
__import__.product_2242907,0,0,0
__import__.product_2242915,4,5.9,4
__import__.product_2244093,23,31,11.2
__import__.product_2244101,23.9,30.7,6.6
__import__.product_2247336,0,0,0
__import__.product_2247344,0,0,0
__import__.product_2247849,0,0,0
__import__.product_2247864,13.5,19.3,11.7
__import__.product_2247880,13.4,19.2,12.7
__import__.product_2247898,9.7,10.6,2.3
__import__.product_2247906,17,19.3,11.8
__import__.product_2247914,8.3,8.3,7.5
__import__.product_2248800,14.4,18.5,7.1
__import__.product_2248870,8.1,11.8,2.2
__import__.product_2249589,8.2,12.2,4.1
__import__.product_2249597,8.3,12.3,5.7
__import__.product_2249613,5.7,13.1,1.9
__import__.product_2249621,5.8,13.2,4.1
__import__.product_2249639,13.9,20.7,6
__import__.product_2250686,0,0,0
__import__.product_2251098,4.4,4.4,7.6
__import__.product_2251197,0,0,0
__import__.product_2251841,8.4,9.9,4.7
__import__.product_2251858,8.4,9.9,4.7
__import__.product_2251882,8.4,9.9,4.7
__import__.product_2251940,5.5,13.5,5.3
__import__.product_2251957,5.4,13.5,5.3
__import__.product_2251965,5.4,13.5,5.3
__import__.product_2251981,0,0,0
__import__.product_2252005,0,0,0
__import__.product_2252245,13.3,13.3,8.1
__import__.product_2252252,6.3,23.3,2.9
__import__.product_2252278,8.3,11.7,2.4
__import__.product_2252286,11.9,21.3,8.8
__import__.product_2252294,8.3,8.8,2.1
__import__.product_2252302,8.3,8.8,2.1
__import__.product_2252310,10,19,5.7
__import__.product_2253896,5.5,11.7,2.1
__import__.product_2256725,5.5,11.8,3.1
__import__.product_2256733,5.5,11.8,3.1
__import__.product_2256741,5.5,11.7,2.2
__import__.product_2256758,5.5,11.7,3.1
__import__.product_2261998,4.8,4.8,8.9
__import__.product_2262004,5.1,5.1,10.6
__import__.product_2262012,7.3,7.3,13.2
__import__.product_2262020,4.3,4.3,18.9
__import__.product_2262038,5.1,5.1,10.6
__import__.product_2262046,5.1,5.1,18.4
__import__.product_2262053,6,6,11.1
